seed,fold,test_event,model,feature_seconds,assembly_seconds,model_seconds,postprocess_seconds,total_correction_seconds,raw_below_clip_count,raw_above_clip_count,depth_clamped_count,active_value_count,depth_clamped_pct,surface_runtime_s,coupled_runtime_s,surface_plus_correction_seconds,speedup_vs_coupled
2718,0,event1,hybrid_all,2.2555893000680953,1.5050588990561664,18.84896199963987,0.20909820008091629,22.821235300041735,0,0,179476,7597944,2.362165343677184,310.5042543411255,3848.8435003757477,333.3254896411672,11.546802209813354
2718,1,event20,hybrid_dynamic,2.2624467986170202,0.7030940011609346,18.07397480146028,0.20799600146710873,21.249886899953708,0,0,182107,7597944,2.3967931324579386,310.54146242141724,3424.1716029644012,331.79134932137094,10.32025581730213
2718,1,event20,hybrid_all,2.249220699770376,1.48099109926261,18.735609601717442,0.20770520088262856,22.675922099966556,0,0,209126,7597944,2.752402492042584,310.54146242141724,3424.1716029644012,333.2173845213838,10.276089309934127
2718,2,event65,hybrid_dynamic,2.389021401060745,0.7511686999350786,18.543677002657205,0.21621509734541178,21.902346099959686,0,0,115223,7597944,1.5165023590592401,312.9723401069641,4303.066854000092,334.8746862069238,12.849782414849852
2718,2,event65,hybrid_all,2.220843199873343,1.4529824992641807,18.472101700026542,0.20051409932784736,22.348687899997458,0,0,129654,7597944,1.706435319870744,312.9723401069641,4303.066854000092,335.32102800696157,12.832678223540325
2718,3,event66,hybrid_dynamic,2.2096432987600565,0.6885783004108816,18.214784398674965,0.2050606005359441,21.320197799941525,0,0,111130,7597944,1.462632522692981,311.7335705757141,4001.310927629471,333.05376837565564,12.014008870532702
2718,3,event66,hybrid_all,2.3091792992781848,1.5197416977025568,19.606379500590265,0.21168710035271943,23.649279800010845,0,0,124795,7597944,1.6424838087777431,311.7335705757141,4001.310927629471,335.38285037572496,11.930577020103607
2718,4,event67,hybrid_dynamic,2.251977101434022,0.693651698762551,18.15244350093417,0.20354620041325688,21.303736499976367,0,0,69866,7597944,0.9195382329746047,247.85360074043274,3728.8287467956543,269.1573372404091,13.85371390958997
2718,4,event67,hybrid_all,2.2839339994825423,1.494719299953431,19.350460599409416,0.2114479006268084,23.34291539993137,0,0,80607,7597944,1.060905423888357,247.85360074043274,3728.8287467956543,271.1965161403641,13.749545163278247
2718,5,event68,hybrid_dynamic,2.327830897644162,0.736657299567014,18.55072339856997,0.2146423007361591,21.83213849994354,0,0,78636,7597944,1.0349641955771194,205.01706075668335,4486.672295093536,226.8491992566269,19.77821526280952
2718,5,event68,hybrid_all,2.310178002808243,1.513950899709016,19.40247380011715,0.20866969833150506,23.437562100123614,0,0,123809,7597944,1.6295066138944956,205.01706075668335,4486.672295093536,228.45462285680696,19.639227427259097
2718,6,event69,hybrid_dynamic,2.412492801202461,0.7621768999379128,18.81028820411302,0.22602850245311856,22.213224000064656,0,0,91291,7597944,1.2015224118524697,247.10049319267273,3541.1578164100647,269.3137171927374,13.14882083735748
2718,6,event69,hybrid_all,2.4522025999613106,1.6338324001990259,20.34126089978963,0.22729329974390566,24.65696659986861,0,0,119724,7597944,1.5757420691702912,247.10049319267273,3541.1578164100647,271.75745979254134,13.030581825107475
2718,7,event70,hybrid_dynamic,2.3594977003522217,0.7539946001488715,18.525064799236134,0.21826839912682772,21.859095999971032,0,0,100797,7597944,1.3266352055240207,246.54191660881042,3206.5240824222565,268.40101260878146,11.946765965060099
2718,7,event70,hybrid_all,2.1514804014004767,1.4258975004777312,17.71156900143251,0.1948870993219316,21.485932699870318,0,0,127829,7597944,1.6824156640270052,246.54191660881042,3206.5240824222565,268.02784930868074,11.963398918033274
3141,0,event1,hybrid_dynamic,2.1732913001906127,0.6956063006073236,17.190148401306942,0.1966072979848832,20.257666500052437,0,0,163614,7597944,2.153398340393138,310.5042543411255,3848.8435003757477,330.7619208411779,11.636295649110854
3141,0,event1,hybrid_all,2.1602515990380198,1.4379774988628924,18.021244699833915,0.19718230050057173,21.81891839997843,0,0,337818,7597944,4.446176491956245,310.5042543411255,3848.8435003757477,332.3231727411039,11.581628414983225
3141,1,event20,hybrid_dynamic,2.153849099064246,0.6672308996785432,17.56656549894251,0.19175219652242959,20.581496100174263,0,0,184267,7597944,2.4252218758127198,310.54146242141724,3424.1716029644012,331.1229585215915,10.34108784921696
3141,1,event20,hybrid_all,2.2718832998070866,1.499578399118036,18.634728197474033,0.20484240050427616,22.613715900108218,0,0,182375,7597944,2.4003204024667726,310.54146242141724,3424.1716029644012,333.15517832152545,10.278008044826967
3141,2,event65,hybrid_dynamic,2.264050900004804,0.7105966999661177,18.03976150113158,0.20427869819104671,21.220996000105515,0,0,127645,7597944,1.6799939562597461,312.9723401069641,4303.066854000092,334.1933361070696,12.875980425359126
3141,2,event65,hybrid_all,2.266522201243788,1.4667142019607127,18.91540279868059,0.21077380212955177,22.861633399967104,0,0,161913,7597944,2.131010705001248,312.9723401069641,4303.066854000092,335.8339735069312,12.813077870191359
3141,3,event66,hybrid_dynamic,2.2446085021365434,0.695902201347053,17.86129369889386,0.20371650089509785,21.007608299842104,0,0,120785,7597944,1.5897063731978018,311.7335705757141,4001.310927629471,332.7411788755562,12.025295279505949
3141,3,event66,hybrid_all,2.217791799455881,1.4413461016956717,18.345397600205615,0.2024665002245456,22.20925399987027,0,0,153067,7597944,2.014584471799213,311.7335705757141,4001.310927629471,333.9428245755844,11.982023966871662
3141,4,event67,hybrid_dynamic,2.1792410989291966,0.6794815987814218,17.613179901381955,0.1991704993415624,20.67316049989313,0,0,55058,7597944,0.7246434035312711,247.85360074043274,3728.8287467956543,268.52676124032587,13.886246307713183
3141,4,event67,hybrid_all,2.210049199173227,1.443283898057416,18.582663601031527,0.2042798011098057,22.442491200054064,0,0,97877,7597944,1.2882037561740387,247.85360074043274,3728.8287467956543,270.2960919404868,13.795348353081847
3141,5,event68,hybrid_dynamic,2.2075132008176297,0.6994944007601589,17.70337559748441,0.19817830109968781,20.810950399842113,0,0,117499,7597944,1.5464578312238153,205.01706075668335,4486.672295093536,225.82801115652546,19.867651812173747
3141,5,event68,hybrid_all,2.2105124024674296,1.4728332990780473,18.62426440208219,0.2031190989073366,22.513339899946004,0,0,141764,7597944,1.8658205430311148,205.01706075668335,4486.672295093536,227.53040065662935,19.719001426382853
3141,6,event69,hybrid_dynamic,2.2131113985087723,0.6923466988373548,17.501645299606025,0.19959380035288632,20.609096300089732,0,0,112995,7597944,1.4871786367469937,247.10049319267273,3541.1578164100647,267.70958949276246,13.227609153335166
3141,6,event69,hybrid_all,2.1799524007365108,1.440268699778244,18.287792700110003,0.19567920151166618,22.10619660001248,0,0,168382,7597944,2.216152159057766,247.10049319267273,3541.1578164100647,269.2066897926852,13.154048360154398
3141,7,event70,hybrid_dynamic,2.14711709972471,0.6723570013418794,17.53067260165699,0.19487730134278536,20.54733770014718,0,0,100618,7597944,1.3242793050330457,246.54191660881042,3206.5240824222565,267.0892543089576,12.00544024400579
3141,7,event70,hybrid_all,2.1863681990653276,1.4177360977046192,18.215840097982436,0.19963119854219258,22.021963300183415,0,0,97062,7597944,1.2774771701397114,246.54191660881042,3206.5240824222565,268.56387990899384,11.93952099406974
5772,0,event1,hybrid_dynamic,2.197823199443519,0.688659199513495,17.456251801224425,0.19745089975185692,20.542331600096077,0,0,140365,7597944,1.8474076671267912,310.5042543411255,3848.8435003757477,331.04658594122157,11.626289663833363
5772,0,event1,hybrid_all,2.181510000722483,1.4395924997515976,18.13297289959155,0.19900050037540495,21.955381399951875,0,0,198702,7597944,2.615207482445251,310.5042543411255,3848.8435003757477,332.45963574107736,11.57687456342298
5772,1,event20,hybrid_dynamic,2.1649019005708396,0.6815503004472703,17.466950301779434,0.19539130036719143,20.511023999890313,0,0,162464,7597944,2.1382626668477682,310.54146242141724,3424.1716029644012,331.05248642130755,10.343289186496836
5772,1,event20,hybrid_all,2.209597699576989,1.483096400508657,18.359711300116032,0.20151259866543114,22.25652499985881,0,0,201692,7597944,2.654560233663212,310.54146242141724,3424.1716029644012,332.79798742127605,10.289039394429617
5772,2,event65,hybrid_dynamic,2.1792112020775676,0.6911319985520095,17.366482201730832,0.19672349886968732,20.435828200075775,0,0,122886,7597944,1.6173585906924295,312.9723401069641,4303.066854000092,333.4081683070399,12.906303033455803
5772,2,event65,hybrid_all,2.1959442005027086,1.4291433026082814,17.941910502268,0.19608730054460466,21.76536070019938,0,0,141688,7597944,1.8648202724315948,312.9723401069641,4303.066854000092,334.7377008071635,12.855040957812555
5772,3,event66,hybrid_dynamic,2.208468296099454,0.6893383997958153,17.70108300051652,0.19898779946379364,20.800305499928072,0,0,117434,7597944,1.5456023366321205,311.7335705757141,4001.310927629471,332.5338760756422,12.032791891311803
5772,3,event66,hybrid_all,2.4258679018821567,1.6069554982241243,19.724285802338272,0.2275206025224179,23.987505399854854,0,0,131983,7597944,1.7370883491639317,311.7335705757141,4001.310927629471,335.72107597556897,11.918557439392496
5772,4,event67,hybrid_dynamic,2.2675086988601834,0.7010871025267988,18.059940099483356,0.20195230073295534,21.232957100030035,0,0,74926,7597944,0.9861351965742311,247.85360074043274,3728.8287467956543,269.0865578404628,13.8573579324108
5772,4,event67,hybrid_all,2.23116019833833,1.471385201672092,18.68962189857848,0.20733489887788892,22.602068800013512,0,0,106578,7597944,1.4027215783638312,247.85360074043274,3728.8287467956543,270.45566954044625,13.787208650983793
5772,5,event68,hybrid_dynamic,2.1186099997721612,0.6651160989422351,16.497680499684066,0.18866970133967698,19.472051900113,0,0,94977,7597944,1.2500355359291935,205.01706075668335,4486.672295093536,224.48911265679635,19.986146508373682
5772,5,event68,hybrid_all,2.1799129012506455,1.4350125992204994,18.364017800427973,0.1957633022684604,22.17672360013239,0,0,130045,7597944,1.7115814488761696,205.01706075668335,4486.672295093536,227.19378435681574,19.748217618696213
5772,6,event69,hybrid_dynamic,2.1948703010566533,0.692836299771443,17.4449332987424,0.19983470113947988,20.534607500070706,0,0,95100,7597944,1.2516543949257852,247.10049319267273,3541.1578164100647,267.63510069274344,13.231290691109555
5772,6,event69,hybrid_all,2.2748151011765003,1.5144727011211216,18.50185520062223,0.2070548008196056,22.500819199951366,0,0,147991,7597944,1.947776924915477,247.10049319267273,3541.1578164100647,269.6013123926241,13.134794430277209
5772,7,event70,hybrid_dynamic,2.1867239999119192,0.682784799253568,17.333018799545243,0.19748620153404772,20.40231589996256,0,0,85660,7597944,1.1274102573011857,246.54191660881042,3206.5240824222565,266.944232508773,12.011962394867908
5772,7,event70,hybrid_all,2.19198599900119,1.4761080991011113,18.45604549930431,0.19946269993670285,22.326003999914974,0,0,85615,7597944,1.1268179918146277,246.54191660881042,3206.5240824222565,268.8679206087254,11.926019568130647
8119,0,event1,hybrid_dynamic,2.2940992009826005,0.7264430986251682,18.072949399473146,0.21189019875600934,21.30791030009277,0,0,154481,7597944,2.0331947695323893,310.5042543411255,3848.8435003757477,331.81216464121826,11.59946472889993
8119,0,event1,hybrid_all,2.1833244981244206,1.4428988001309335,18.087342901388183,0.1986415998544544,21.91458659991622,0,0,167995,7597944,2.211058675873368,310.5042543411255,3848.8435003757477,332.4188409410417,11.578295290002483
8119,1,event20,hybrid_dynamic,2.2352468993049115,0.7040657026227564,17.746582601452246,0.2044238995295018,20.8927317999769,0,0,160096,7597944,2.1070963407995635,310.54146242141724,3424.1716029644012,331.43419422139414,10.331376975174429
8119,1,event20,hybrid_all,2.1918405012693256,1.4505441004876047,17.96844930271618,0.20099290064536035,21.814490499906242,0,0,202594,7597944,2.6664318663048845,310.54146242141724,3424.1716029644012,332.3559529213235,10.302723850338205
8119,2,event65,hybrid_dynamic,2.263796601211652,0.7321947999298573,17.565512398723513,0.20136620034463704,20.765321800019592,0,0,116576,7597944,1.534309808021749,312.9723401069641,4303.066854000092,333.7376619069837,12.893560856788776
8119,2,event65,hybrid_all,2.533361400477588,1.612014900194481,19.900390698807314,0.23762630089186132,24.286160200135782,0,0,142231,7597944,1.8719669426360606,312.9723401069641,4303.066854000092,337.2585003070999,12.758957446830301
8119,3,event66,hybrid_dynamic,2.714619599515572,0.8264598005916923,19.429775699740276,0.25375409913249314,23.227354199858382,0,0,111808,7597944,1.4715559893571208,311.7335705757141,4001.310927629471,334.9609247755725,11.94560508904253
8119,3,event66,hybrid_all,2.27479170053266,1.4977253978140652,18.402350399410352,0.20750329969450831,22.384947299957275,0,0,106333,7597944,1.3994970218259044,311.7335705757141,4001.310927629471,334.1185178756714,11.975723324375561
8119,4,event67,hybrid_dynamic,2.2025067990180105,0.6883567010518163,17.66521129757166,0.19833049876615405,20.75671809981577,0,0,65529,7597944,0.862457001525676,247.85360074043274,3728.8287467956543,268.6103188402485,13.881926661995859
8119,4,event67,hybrid_all,2.167388499714434,1.4359531986992806,18.103189799003303,0.19835880026221275,21.907225399976596,0,0,123805,7597944,1.6294539680734683,247.85360074043274,3728.8287467956543,269.76082614040934,13.822721408981804
8119,5,event68,hybrid_dynamic,2.1861491021700203,0.6953518004156649,17.633965301094577,0.1970360006671399,20.714791500009596,0,0,79051,7597944,1.0404261995087092,205.01706075668335,4486.672295093536,225.73185225669295,19.8761151793123
8119,5,event68,hybrid_all,2.159072498092428,1.4406591022852808,17.99907240178436,0.1933761986438185,21.794444900006056,0,0,111697,7597944,1.4700950678236113,205.01706075668335,4486.672295093536,226.8115056566894,19.78150218659866
8119,6,event69,hybrid_dynamic,2.2017656976822764,0.6905686988029629,17.39258699840866,0.19693990121595562,20.484118500025943,0,0,122679,7597944,1.614634169454263,247.10049319267273,3541.1578164100647,267.5846116926987,13.23378722718489
8119,6,event69,hybrid_all,2.2005921008531004,1.4578476992901415,18.421805998543277,0.20133020007051528,22.28390679997392,0,0,129969,7597944,1.7105811782766496,247.10049319267273,3541.1578164100647,269.38439999264665,13.145370765741175
8119,7,event70,hybrid_dynamic,2.2133331003133208,0.6991298974025995,17.911432002438232,0.20381909888237715,21.029801900032908,0,0,117506,7597944,1.5465499614106133,246.54191660881042,3206.5240824222565,267.57171850884333,11.983792981903951
8119,7,event70,hybrid_all,2.206494302256033,1.4804157987236977,18.709371601464227,0.20281170145608485,22.60148200020194,0,0,83107,7597944,1.093809062030465,246.54191660881042,3206.5240824222565,269.14339860901237,11.913812855876172
