event,model,condition,n_cell_times,proportion_active_pct,mae_mm,rmse_mm,bias_mm,residual_mae_mm,csi_0p03,csi_0p15
event20,hybrid_all,effect_abs_over_1mm,1298061,17.084371772153098,10.179698944091797,20.035783767700195,-3.685236692428589,10.179698944091797,0.8514610167211751,0.8197907827463509
event20,hybrid_all,net_drainage_over_1mm,868164,11.426301641601992,12.469077110290527,22.79485321044922,-4.4317474365234375,12.469077110290527,0.823609299300446,0.7624984054458374
event20,hybrid_all,positive_residual_over_1mm,429897,5.658070130551107,5.556365013122559,12.758783340454102,-2.1776812076568604,5.556365013122559,0.9090520073968793,0.9112691182461208
event20,hybrid_all,effect_abs_over_5mm,626392,8.244230281244505,15.8721284866333,26.91529655456543,-5.998324871063232,15.8721284866333,0.8272484124868345,0.7517952494936476
event20,hybrid_all,net_drainage_over_5mm,506889,6.671396893685976,17.295278549194336,28.426706314086914,-6.001902103424072,17.295278549194336,0.7995511748408878,0.6829153768564572
event20,hybrid_all,positive_residual_over_5mm,119503,1.572833387558529,9.835639953613281,19.226123809814453,-5.983149528503418,9.835639953613281,0.921115981087017,0.8865414710485133
event20,hybrid_all,effect_abs_over_10mm,424374,5.585379413167562,18.81374740600586,30.792991638183594,-7.117504596710205,18.81374740600586,0.8160277313201342,0.7070641173617036
event20,hybrid_all,net_drainage_over_10mm,373891,4.920949667436348,19.534961700439453,31.501562118530273,-6.614195823669434,19.534961700439453,0.7946196176903564,0.6356077164306757
event20,hybrid_all,positive_residual_over_10mm,50483,0.6644297457312136,13.472233772277832,24.925806045532227,-10.845149040222168,13.472233772277832,0.9358105332347383,0.8770987619424501
event20,hybrid_all,near_inlet_0_20m,163872,2.1567939958494033,3.256046772003174,9.673550605773926,-0.8239303827285767,3.256046772003174,0.44081172491544535,0.2018348623853211
event20,hybrid_all,near_inlet_20_60m,1650312,21.72050754783136,3.1542341709136963,11.617643356323242,-1.5306944847106934,3.1542341709136963,0.7898462107121651,0.732053312219583
event20,hybrid_all,near_inlet_60_100m,1296936,17.06956513498915,2.5145928859710693,10.066990852355957,-0.9683118462562561,2.5145928859710693,0.8561899175870604,0.8073715263867137
event20,hybrid_all,near_inlet_100_infm,4486824,59.05313332133009,1.585362434387207,6.479944705963135,-0.28429919481277466,1.585362434387207,0.9090794322217288,0.8796271637816245
event20,hybrid_all,near_pipe_0_20m,589536,7.759151686298293,3.407017469406128,11.649989128112793,-1.4993407726287842,3.407017469406128,0.714155167687106,0.6358749469514783
event20,hybrid_all,near_pipe_20_60m,1712232,22.53546485733509,2.931978702545166,11.109564781188965,-1.3594716787338257,2.931978702545166,0.8114442824158464,0.7586403114705002
event20,hybrid_all,near_pipe_60_100m,1041552,13.708340045675515,2.3243672847747803,9.535283088684082,-0.7544010281562805,2.3243672847747803,0.8729567122273302,0.8384982877436266
event20,hybrid_all,near_pipe_100_infm,4254624,55.997043410691106,1.5662530660629272,6.355856418609619,-0.28091493248939514,1.5662530660629272,0.9092881570475413,0.8801796284956114
event65,surface_matched,all_active,7597944,100.0,7.6959919929504395,36.39392852783203,6.4028000831604,7.6959919929504395,0.8962788365673319,0.6223158303968767
event65,surface_matched,target_wet_0p03m,1588505,20.907037482771656,27.35051727294922,69.75250244140625,22.4703426361084,27.35051727294922,0.9790538902930743,0.6605811697149029
event65,surface_matched,target_wet_0p15m,313220,4.1224310155484165,30.663223266601562,87.5146484375,21.608963012695312,30.663223266601562,0.9999936147117042,0.9607847519315497
event65,surface_matched,wet_either_0p03m,1735210,22.837888776226833,32.41278076171875,76.0990982055664,27.94520378112793,32.41278076171875,0.8962788365673319,0.6223158303968767
event65,surface_matched,effect_abs_over_1mm,1880287,24.747313220523868,30.81084442138672,73.15753936767578,25.89567756652832,30.81084442138672,0.8731181663469803,0.5841522963273814
event65,surface_matched,net_drainage_over_1mm,1169781,15.396020291805257,45.57456970214844,92.35054779052734,45.57456970214844,45.57456970214844,0.8476555769397449,0.47284927000176574
event65,surface_matched,positive_residual_over_1mm,710506,9.35129292871861,6.503764629364014,11.047820091247559,-6.503764629364014,6.503764629364014,0.9275535740995823,0.8948223982291703
event65,surface_matched,effect_abs_over_5mm,1044522,13.74742956778834,53.513450622558594,98.125732421875,46.77259063720703,53.513450622558594,0.8260489751434926,0.47533267750163466
event65,surface_matched,net_drainage_over_5mm,782047,10.292876599248428,66.97229766845703,112.93165588378906,66.97229766845703,66.97229766845703,0.8047735915282901,0.3831247878886249
event65,surface_matched,positive_residual_over_5mm,262475,3.45455296853991,13.412664413452148,17.83250617980957,-13.412664413452148,13.412664413452148,0.8949855026859365,0.8405909343308882
event65,surface_matched,effect_abs_over_10mm,768200,10.11062992830692,70.2176284790039,114.33882141113281,63.644954681396484,70.2176284790039,0.8010770166177217,0.4000449321697053
event65,surface_matched,net_drainage_over_10mm,648117,8.530162896699423,79.33230590820312,124.0080337524414,79.33230590820312,79.33230590820312,0.7828722372106666,0.3346904911265354
event65,surface_matched,positive_residual_over_10mm,120083,1.580467031607498,21.02347183227539,25.19430923461914,-21.02347183227539,21.02347183227539,0.8995562375219048,0.7823390151515152
event65,surface_matched,near_inlet_0_20m,163872,2.1567939958494033,31.398530960083008,85.53323364257812,31.358394622802734,31.398530960083008,0.3434377838328792,0.036217442100199296
event65,surface_matched,near_inlet_20_60m,1650312,21.72050754783136,16.013269424438477,56.833431243896484,15.250288963317871,16.013269424438477,0.8212005316660188,0.40047068052559326
event65,surface_matched,near_inlet_60_100m,1296936,17.06956513498915,9.667490005493164,42.41312026977539,8.46934700012207,9.667490005493164,0.9049234197154975,0.534702347696202
event65,surface_matched,near_inlet_100_infm,4486824,59.05313332133009,3.2012336254119873,16.361663818359375,1.6397826671600342,3.2012336254119873,0.9525672412426858,0.8057270812227636
event65,surface_matched,near_pipe_0_20m,589536,7.759151686298293,22.554283142089844,71.32127380371094,22.063976287841797,22.554283142089844,0.6604225067555622,0.2500246494843328
event65,surface_matched,near_pipe_20_60m,1712232,22.53546485733509,13.38548755645752,50.35708236694336,12.488354682922363,13.38548755645752,0.8499191061640868,0.4477093231682021
event65,surface_matched,near_pipe_60_100m,1041552,13.708340045675515,8.61120891571045,39.76515579223633,7.289443492889404,8.61120891571045,0.9164301994658133,0.5770157473539282
event65,surface_matched,near_pipe_100_infm,4254624,55.997043410691106,3.123443126678467,15.902092933654785,1.5666043758392334,3.123443126678467,0.9537916827887016,0.810711949087016
event65,prior_only,all_active,7597944,100.0,2.7016448974609375,11.461181640625,-0.5592882037162781,2.7016448974609375,0.9020886981049724,0.893264583440252
event65,prior_only,target_wet_0p03m,1588505,20.907037482771656,10.550722122192383,24.051664352416992,-2.596113681793213,10.550722122192383,0.922478053263918,0.8944310600724872
event65,prior_only,target_wet_0p15m,313220,4.1224310155484165,14.325902938842773,36.657806396484375,1.5598520040512085,14.325902938842773,0.9983557882638401,0.9446810548496265
event65,prior_only,wet_either_0p03m,1735210,22.837888776226833,10.719746589660645,23.848133087158203,-2.4513208866119385,10.719746589660645,0.9078575070612674,0.893264583440252
event65,prior_only,effect_abs_over_1mm,1880287,24.747313220523868,10.12013053894043,22.721826553344727,-2.091059923171997,10.12013053894043,0.8821623794833732,0.881560206749091
event65,prior_only,net_drainage_over_1mm,1169781,15.396020291805257,13.663934707641602,27.96853256225586,-2.4956130981445312,13.663934707641602,0.8439075101182442,0.8445356072277358
event65,prior_only,positive_residual_over_1mm,710506,9.35129292871861,4.285593032836914,8.854804992675781,-1.4250013828277588,4.285593032836914,0.9525208156348303,0.9339763802825236
event65,prior_only,effect_abs_over_5mm,1044522,13.74742956778834,16.00196075439453,29.681888580322266,-3.2645885944366455,16.00196075439453,0.8367173189235079,0.8406875756481855
event65,prior_only,net_drainage_over_5mm,782047,10.292876599248428,18.92082977294922,33.546817779541016,-3.412950038909912,18.92082977294922,0.7952516395401322,0.7991899671401764
event65,prior_only,positive_residual_over_5mm,262475,3.45455296853991,7.305160045623779,12.365218162536621,-2.8225460052490234,7.305160045623779,0.9469689950185536,0.9099137381549314
event65,prior_only,effect_abs_over_10mm,768200,10.11062992830692,19.928176879882812,34.15714645385742,-4.15449857711792,19.928176879882812,0.80217857636756,0.8058507599131528
event65,prior_only,net_drainage_over_10mm,648117,8.530162896699423,21.693445205688477,36.52772521972656,-4.068526744842529,21.693445205688477,0.7657818636801189,0.7696979799347828
event65,prior_only,positive_residual_over_10mm,120083,1.580467031607498,10.400586128234863,16.19646453857422,-4.61850118637085,10.400586128234863,0.9609696363432534,0.8846669240727703
event65,prior_only,near_inlet_0_20m,163872,2.1567939958494033,5.140087127685547,16.419429779052734,0.6434646844863892,5.140087127685547,0.559100761127073,0.32748948106591863
event65,prior_only,near_inlet_20_60m,1650312,21.72050754783136,4.514322280883789,16.243558883666992,-0.6990801692008972,4.514321804046631,0.8211787752274836,0.8260028759855209
event65,prior_only,near_inlet_60_100m,1296936,17.06956513498915,3.3336079120635986,13.675298690795898,-0.6472513675689697,3.3336079120635986,0.879572823561976,0.8598663596209748
event65,prior_only,near_inlet_100_infm,4486824,59.05313332133009,1.7631875276565552,7.841507911682129,-0.5263728499412537,1.7631875276565552,0.9475133059666756,0.9239821765336687
event65,prior_only,near_pipe_0_20m,589536,7.759151686298293,5.014044284820557,16.848026275634766,-0.28227144479751587,5.014044284820557,0.7540330299497068,0.7588953450414572
event65,prior_only,near_pipe_20_60m,1712232,22.53546485733509,4.041104793548584,15.270207405090332,-0.708245575428009,4.041104793548584,0.8424347211862597,0.842940813810111
event65,prior_only,near_pipe_60_100m,1041552,13.708340045675515,3.113462209701538,12.919325828552246,-0.638041615486145,3.113462448120117,0.8923368113686732,0.8705272025894559
event65,prior_only,near_pipe_100_infm,4254624,55.997043410691106,1.741362452507019,7.781294822692871,-0.5184471011161804,1.741362452507019,0.9485544816781926,0.9240917522068892
event65,dynamic_no_prior,all_active,7597944,100.0,4.892030715942383,18.457666397094727,0.7461045384407043,4.892030715942383,0.9006977510954425,0.713209584460443
event65,dynamic_no_prior,target_wet_0p03m,1588505,20.907037482771656,17.092615127563477,33.29339599609375,-1.3308721780776978,17.092615127563477,0.9733617457924275,0.7303948103526633
event65,dynamic_no_prior,target_wet_0p15m,313220,4.1224310155484165,31.49713134765625,51.820186614990234,-19.393640518188477,31.49713134765625,0.9998691015899368,0.8055679713939085
event65,dynamic_no_prior,wet_either_0p03m,1735210,22.837888776226833,19.865446090698242,38.52377700805664,2.9897892475128174,19.865446090698242,0.9014103064126937,0.713209584460443
event65,dynamic_no_prior,effect_abs_over_1mm,1880287,24.747313220523868,18.304481506347656,36.82209014892578,3.747305393218994,18.304481506347656,0.8812729365738817,0.6972313689684089
event65,dynamic_no_prior,net_drainage_over_1mm,1169781,15.396020291805257,22.27471923828125,43.482261657714844,13.167106628417969,22.27471923828125,0.8622580813586124,0.660840264801942
event65,dynamic_no_prior,positive_residual_over_1mm,710506,9.35129292871861,11.76785659790039,21.801424026489258,-11.761505126953125,11.76785659790039,0.9211108506624697,0.7580240722166499
event65,dynamic_no_prior,effect_abs_over_5mm,1044522,13.74742956778834,28.573837280273438,48.311851501464844,10.236520767211914,28.573837280273438,0.8390280875854321,0.6348389036616648
event65,dynamic_no_prior,net_drainage_over_5mm,782047,10.292876599248428,30.794775009155273,52.65148162841797,21.040790557861328,30.794776916503906,0.8230806137252473,0.5988574989613626
event65,dynamic_no_prior,positive_residual_over_5mm,262475,3.45455296853991,21.956525802612305,32.07150650024414,-21.95491600036621,21.956525802612305,0.8893813663702811,0.7107724230645586
event65,dynamic_no_prior,effect_abs_over_10mm,768200,10.11062992830692,35.00830078125,55.385780334472656,16.48578453063965,35.00830078125,0.8175472092537105,0.5793811565370405
event65,dynamic_no_prior,net_drainage_over_10mm,648117,8.530162896699423,35.423580169677734,57.478519439697266,25.611303329467773,35.423580169677734,0.8030153487855167,0.5545061031567492
event65,dynamic_no_prior,positive_residual_over_10mm,120083,1.580467031607498,32.766910552978516,42.34123611450195,-32.766845703125,32.766910552978516,0.8939242029276118,0.6518939393939394
event65,dynamic_no_prior,near_inlet_0_20m,163872,2.1567939958494033,20.38584327697754,56.38613510131836,20.129051208496094,20.385845184326172,0.3505685773961476,0.06306181717604757
event65,dynamic_no_prior,near_inlet_20_60m,1650312,21.72050754783136,7.700023651123047,24.97817039489746,5.034491539001465,7.700023651123047,0.8323165086434056,0.6199693111152986
event65,dynamic_no_prior,near_inlet_60_100m,1296936,17.06956513498915,4.968170166015625,18.010231018066406,1.4023544788360596,4.968170166015625,0.9156374448390916,0.6850074048262044
event65,dynamic_no_prior,near_inlet_100_infm,4486824,59.05313332133009,3.2713263034820557,11.72819709777832,-1.7288339138031006,3.2713263034820557,0.9510308792578088,0.7748637491215251
event65,dynamic_no_prior,near_pipe_0_20m,589536,7.759151686298293,12.347597122192383,39.38487243652344,10.770654678344727,12.347597122192383,0.6718985969305435,0.4295804383708879
event65,dynamic_no_prior,near_pipe_20_60m,1712232,22.53546485733509,6.554502487182617,21.52751350402832,3.6222951412200928,6.554502487182617,0.8606442226276937,0.6549847912733375
event65,dynamic_no_prior,near_pipe_60_100m,1041552,13.708340045675515,4.625500679016113,17.073545455932617,0.6989230513572693,4.625500679016113,0.9245867943360796,0.6987228445349627
event65,dynamic_no_prior,near_pipe_100_infm,4254624,55.997043410691106,3.2551629543304443,11.64461612701416,-1.7888777256011963,3.2551629543304443,0.9521281938360028,0.77444915378667
event65,hybrid_dynamic,all_active,7597944,100.0,2.299100875854492,9.370774269104004,0.11372136324644089,2.299100875854492,0.9251260310617682,0.8979962164814512
event65,hybrid_dynamic,target_wet_0p03m,1588505,20.907037482771656,7.961003303527832,18.405439376831055,-1.5363932847976685,7.961003303527832,0.9783784124066339,0.898931109051591
event65,hybrid_dynamic,target_wet_0p15m,313220,4.1224310155484165,13.639851570129395,31.169282913208008,-4.149672508239746,13.639851570129395,0.9995179107336696,0.9290083647276675
event65,hybrid_dynamic,wet_either_0p03m,1735210,22.837888776226833,9.04835319519043,19.490440368652344,0.2897111773490906,9.04835319519043,0.929171937812831,0.8979962164814512
event65,hybrid_dynamic,effect_abs_over_1mm,1880287,24.747313220523868,8.578230857849121,18.59783172607422,0.5996549725532532,8.578230857849121,0.9110487619970787,0.887032457440661
event65,hybrid_dynamic,net_drainage_over_1mm,1169781,15.396020291805257,11.204244613647461,22.47001838684082,2.385624885559082,11.204244613647461,0.8888469964617012,0.856013649759578
event65,hybrid_dynamic,positive_residual_over_1mm,710506,9.35129292871861,4.254746437072754,9.168646812438965,-2.340775966644287,4.254746437072754,0.9549937626265415,0.929604209952655
event65,hybrid_dynamic,effect_abs_over_5mm,1044522,13.74742956778834,13.448948860168457,24.265287399291992,1.5703736543655396,13.448948860168457,0.8805931424252509,0.8477040155618866
event65,hybrid_dynamic,net_drainage_over_5mm,782047,10.292876599248428,15.419659614562988,26.936805725097656,3.6842377185821533,15.419659614562988,0.8573782585822182,0.8135170979998566
event65,hybrid_dynamic,positive_residual_over_5mm,262475,3.45455296853991,7.5771918296813965,13.462715148925781,-4.727905750274658,7.5771918296813965,0.9488490139167307,0.9022997552842853
event65,hybrid_dynamic,effect_abs_over_10mm,768200,10.11062992830692,16.555200576782227,27.79869842529297,2.46423602104187,16.555200576782227,0.8600972663681243,0.8151764405685724
event65,hybrid_dynamic,net_drainage_over_10mm,648117,8.530162896699423,17.548540115356445,29.246835708618164,4.347328186035156,17.548540115356445,0.8397560535067309,0.7873102772955891
event65,hybrid_dynamic,positive_residual_over_10mm,120083,1.580467031607498,11.193903923034668,18.080461502075195,-7.699268341064453,11.193903923034668,0.9595687564946311,0.8729079256766102
event65,hybrid_dynamic,near_inlet_0_20m,163872,2.1567939958494033,7.364997863769531,19.93042755126953,6.556522846221924,7.364997863769531,0.41957146515664573,0.3680926916221034
event65,hybrid_dynamic,near_inlet_20_60m,1650312,21.72050754783136,3.584402322769165,12.389887809753418,1.1104999780654907,3.584402561187744,0.8668789872210187,0.8491204330175913
event65,hybrid_dynamic,near_inlet_60_100m,1296936,17.06956513498915,2.542489528656006,10.30270004272461,0.09084166586399078,2.542489528656006,0.9351107814453098,0.8761653750835923
event65,hybrid_dynamic,near_inlet_100_infm,4486824,59.05313332133009,1.5709763765335083,6.859057903289795,-0.4816032946109772,1.5709763765335083,0.9654028137026055,0.9190835280346592
event65,hybrid_dynamic,near_pipe_0_20m,589536,7.759151686298293,4.979545593261719,15.520752906799316,3.0283217430114746,4.979545593261719,0.7315557691899878,0.7750086535133264
event65,hybrid_dynamic,near_pipe_20_60m,1712232,22.53546485733509,3.158024549484253,11.422937393188477,0.7362797260284424,3.158024549484253,0.8908004323853672,0.8674133006277535
event65,hybrid_dynamic,near_pipe_60_100m,1041552,13.708340045675515,2.4046268463134766,10.023675918579102,-0.08682060241699219,2.4046268463134766,0.9440507562981717,0.884081689101973
event65,hybrid_dynamic,near_pipe_100_infm,4254624,55.997043410691106,1.5561901330947876,6.806386947631836,-0.4915851056575775,1.5561901330947876,0.9659889577704537,0.9189291082593602
event65,hybrid_mask,all_active,7597944,100.0,2.208616018295288,9.069534301757812,0.12228351086378098,2.208616018295288,0.9321599894530888,0.8989353827934173
event65,hybrid_mask,target_wet_0p03m,1588505,20.907037482771656,7.76130485534668,17.996417999267578,-1.2476115226745605,7.76130485534668,0.9792402290203682,0.8997511992443371
event65,hybrid_mask,target_wet_0p15m,313220,4.1224310155484165,13.408329010009766,30.424087524414062,-3.746424674987793,13.408329010009766,0.9996583870761765,0.9305855309367218
event65,hybrid_mask,wet_either_0p03m,1735210,22.837888776226833,8.644063949584961,18.85975456237793,0.3092230260372162,8.644063949584961,0.9362072462520786,0.8989353827934173
event65,hybrid_mask,effect_abs_over_1mm,1880287,24.747313220523868,8.2216215133667,18.01508331298828,0.5899869203567505,8.2216215133667,0.9193662284946096,0.8877663733063643
event65,hybrid_mask,net_drainage_over_1mm,1169781,15.396020291805257,10.660489082336426,21.74483299255371,2.359879493713379,10.660489082336426,0.900852146292644,0.8570172287798655
event65,hybrid_mask,positive_residual_over_1mm,710506,9.35129292871861,4.206256866455078,8.966063499450684,-2.3239734172821045,4.206256866455078,0.955554770520868,0.9300722538427456
event65,hybrid_mask,effect_abs_over_5mm,1044522,13.74742956778834,12.843321800231934,23.551620483398438,1.4996178150177002,12.843321800231934,0.8927165894194115,0.848570909631293
event65,hybrid_mask,net_drainage_over_5mm,782047,10.292876599248428,14.637649536132812,26.109893798828125,3.6040358543395996,14.637649536132812,0.8730488065594244,0.8146870335445697
event65,hybrid_mask,positive_residual_over_5mm,262475,3.45455296853991,7.497101783752441,13.271728515625,-4.770517349243164,7.497101783752441,0.9495672044564382,0.9028764611505845
event65,hybrid_mask,effect_abs_over_10mm,768200,10.11062992830692,15.771733283996582,26.985309600830078,2.365755558013916,15.771733283996582,0.8750848283552417,0.8160662910573004
event65,hybrid_mask,net_drainage_over_10mm,648117,8.530162896699423,16.63204002380371,28.35518455505371,4.248677730560303,16.63204002380371,0.8574171928208185,0.788397759414342
event65,hybrid_mask,positive_residual_over_10mm,120083,1.580467031607498,11.128451347351074,17.861801147460938,-7.796830654144287,11.128451347351074,0.959793162585641,0.8736523766650507
event65,hybrid_mask,near_inlet_0_20m,163872,2.1567939958494033,4.8386735916137695,15.852371215820312,2.926217794418335,4.838673114776611,0.53107506231357,0.3463917525773196
event65,hybrid_mask,near_inlet_20_60m,1650312,21.72050754783136,3.5521585941314697,12.428585052490234,0.830173134803772,3.5521585941314697,0.8685712568341594,0.8452625352308709
event65,hybrid_mask,near_inlet_60_100m,1296936,17.06956513498915,2.589451551437378,10.405815124511719,0.27790969610214233,2.589451551437378,0.9355933829146555,0.8747547673232363
event65,hybrid_mask,near_inlet_100_infm,4486824,59.05313332133009,1.5083039999008179,6.4806671142578125,-0.28547975420951843,1.5083039999008179,0.9680474676571501,0.9215279200104269
event65,hybrid_mask,near_pipe_0_20m,589536,7.759151686298293,4.211933135986328,14.216400146484375,1.6551704406738281,4.211933135986328,0.7795498998832615,0.7714225411566061
event65,hybrid_mask,near_pipe_20_60m,1712232,22.53546485733509,3.161125421524048,11.477753639221191,0.5875537991523743,3.161125421524048,0.8915427063637786,0.864217484766692
event65,hybrid_mask,near_pipe_60_100m,1041552,13.708340045675515,2.449755907058716,10.075901985168457,0.2060876488685608,2.449755907058716,0.9448335123523094,0.8845438471606696
event65,hybrid_mask,near_pipe_100_infm,4254624,55.997043410691106,1.4886689186096191,6.404623031616211,-0.2978779375553131,1.4886689186096191,0.9688106574647046,0.9213543550294702
event65,hybrid_hydraulic,all_active,7597944,100.0,2.2252097129821777,9.07929801940918,0.13770721852779388,2.2252097129821777,0.9289788487486892,0.8985919139859191
event65,hybrid_hydraulic,target_wet_0p03m,1588505,20.907037482771656,7.744359016418457,17.907564163208008,-1.2607758045196533,7.744359016418457,0.9803821832477707,0.899456957729096
event65,hybrid_hydraulic,target_wet_0p15m,313220,4.1224310155484165,13.41395092010498,30.44355010986328,-3.729968547821045,13.41395092010498,0.9996615797203243,0.9307004661260456
event65,hybrid_hydraulic,wet_either_0p03m,1735210,22.837888776226833,8.732991218566895,18.87913703918457,0.4106431007385254,8.732991218566895,0.9330396032367028,0.8985919139859191
event65,hybrid_hydraulic,effect_abs_over_1mm,1880287,24.747313220523868,8.302495956420898,18.03537368774414,0.6722810864448547,8.302495956420898,0.9153586819021683,0.8875458387551216
event65,hybrid_hydraulic,net_drainage_over_1mm,1169781,15.396020291805257,10.795090675354004,21.772947311401367,2.5075278282165527,10.795090675354004,0.8947693272769025,0.8566752266328393
event65,hybrid_hydraulic,positive_residual_over_1mm,710506,9.35129292871861,4.198673248291016,8.961678504943848,-2.3492791652679443,4.198673248291016,0.9559569641669925,0.9300540208926228
event65,hybrid_hydraulic,effect_abs_over_5mm,1044522,13.74742956778834,12.983506202697754,23.569917678833008,1.6620604991912842,12.983506202697754,0.886834671660266,0.8484995159728945
event65,hybrid_hydraulic,net_drainage_over_5mm,782047,10.292876599248428,14.815194129943848,26.134540557861328,3.8298583030700684,14.815194129943848,0.8654740172812462,0.8147585923617499
event65,hybrid_hydraulic,positive_residual_over_5mm,262475,3.45455296853991,7.525972366333008,13.256420135498047,-4.796915531158447,7.525972366333008,0.9492874806525645,0.9026196307595353
event65,hybrid_hydraulic,effect_abs_over_10mm,768200,10.11062992830692,15.940902709960938,27.006072998046875,2.594508409500122,15.940902709960938,0.8678541630916525,0.8159594613812771
event65,hybrid_hydraulic,net_drainage_over_10mm,648117,8.530162896699423,16.834245681762695,28.3820858001709,4.518892765045166,16.834245681762695,0.8489049115759355,0.7882849452241435
event65,hybrid_hydraulic,positive_residual_over_10mm,120083,1.580467031607498,11.11929702758789,17.831941604614258,-7.791855812072754,11.11929702758789,0.9599112605508086,0.8736266272735667
event65,hybrid_hydraulic,near_inlet_0_20m,163872,2.1567939958494033,6.1026411056518555,17.728408813476562,4.886256217956543,6.1026411056518555,0.4573119732355401,0.368220742150333
event65,hybrid_hydraulic,near_inlet_20_60m,1650312,21.72050754783136,3.528006076812744,12.21202564239502,0.8175681233406067,3.528006076812744,0.8693412293118195,0.842760200628265
event65,hybrid_hydraulic,near_inlet_60_100m,1296936,17.06956513498915,2.570540189743042,10.418296813964844,0.13266701996326447,2.570540189743042,0.9347890172419703,0.8724732111316089
event65,hybrid_hydraulic,near_inlet_100_infm,4486824,59.05313332133009,1.5045899152755737,6.471925735473633,-0.28432849049568176,1.5045899152755737,0.9675795831061528,0.9223606532953423
event65,hybrid_hydraulic,near_pipe_0_20m,589536,7.759151686298293,4.435874938964844,14.393832206726074,1.7425013780593872,4.435874938964844,0.7541412185312081,0.764759693195412
event65,hybrid_hydraulic,near_pipe_20_60m,1712232,22.53546485733509,3.1724908351898193,11.420266151428223,0.6798437833786011,3.1724908351898193,0.8906993874736129,0.8624728151429722
event65,hybrid_hydraulic,near_pipe_60_100m,1041552,13.708340045675515,2.438671112060547,10.127033233642578,0.0818408653140068,2.438671112060547,0.9435930933124769,0.8817179604960955
event65,hybrid_hydraulic,near_pipe_100_infm,4254624,55.997043410691106,1.4854117631912231,6.39602518081665,-0.2891601324081421,1.4854117631912231,0.9682755617834733,0.9224384855268689
event65,hybrid_all,all_active,7597944,100.0,2.217952013015747,9.073199272155762,0.12171538919210434,2.217952013015747,0.9314620636321084,0.8986080617707279
event65,hybrid_all,target_wet_0p03m,1588505,20.907037482771656,7.78990364074707,17.998294830322266,-1.2617344856262207,7.78990364074707,0.9796393464295045,0.8994651019948331
event65,hybrid_all,target_wet_0p15m,313220,4.1224310155484165,13.411247253417969,30.43532943725586,-3.817887306213379,13.411247253417969,0.9997286252474299,0.9303843943554051
event65,hybrid_all,wet_either_0p03m,1735210,22.837888776226833,8.691130638122559,18.864887237548828,0.3190332353115082,8.691130638122559,0.9355257786870217,0.8986080617707279
event65,hybrid_all,effect_abs_over_1mm,1880287,24.747313220523868,8.272703170776367,18.023550033569336,0.5983465313911438,8.27270221710205,0.9183733478614554,0.8876366218193293
event65,hybrid_all,net_drainage_over_1mm,1169781,15.396020291805257,10.730280876159668,21.74370765686035,2.369917869567871,10.730280876159668,0.8993601363599469,0.8573632269215758
event65,hybrid_all,positive_residual_over_1mm,710506,9.35129292871861,4.226531028747559,9.015460968017578,-2.318377733230591,4.226531028747559,0.9556160100338732,0.9292409859094972
event65,hybrid_all,effect_abs_over_5mm,1044522,13.74742956778834,12.930004119873047,23.56084632873535,1.5156075954437256,12.930004119873047,0.8912396596185365,0.8485288695929698
event65,hybrid_all,net_drainage_over_5mm,782047,10.292876599248428,14.730008125305176,26.10706329345703,3.6041409969329834,14.730008125305176,0.8712263239125032,0.8152828079588643
event65,hybrid_all,positive_residual_over_5mm,262475,3.45455296853991,7.566878795623779,13.353227615356445,-4.707199573516846,7.566878795623779,0.9492272062516948,0.9017108688810689
event65,hybrid_all,effect_abs_over_10mm,768200,10.11062992830692,15.872427940368652,26.988037109375,2.370473623275757,15.872427940368652,0.873402430840355,0.8161127005287518
event65,hybrid_all,net_drainage_over_10mm,648117,8.530162896699423,16.735530853271484,28.346023559570312,4.228823661804199,16.735530853271484,0.8554542883239623,0.7890391806571165
event65,hybrid_all,positive_residual_over_10mm,120083,1.580467031607498,11.214061737060547,17.96634292602539,-7.659492015838623,11.214061737060547,0.9596788859733444,0.8723301306421511
event65,hybrid_all,near_inlet_0_20m,163872,2.1567939958494033,4.857062339782715,15.52306079864502,2.916337490081787,4.857062339782715,0.5271499615897789,0.33993743482794575
event65,hybrid_all,near_inlet_20_60m,1650312,21.72050754783136,3.5494747161865234,12.317594528198242,0.8348522186279297,3.5494747161865234,0.8675962453748004,0.8453416365154467
event65,hybrid_all,near_inlet_60_100m,1296936,17.06956513498915,2.602726936340332,10.566177368164062,0.2852836549282074,2.602726936340332,0.9350479541611616,0.8716397454723446
event65,hybrid_all,near_inlet_100_infm,4486824,59.05313332133009,1.5205916166305542,6.521287441253662,-0.28993353247642517,1.5205916166305542,0.9676589836040129,0.9217735852570609
event65,hybrid_all,near_pipe_0_20m,589536,7.759151686298293,4.210177898406982,14.019368171691895,1.623922348022461,4.210177898406982,0.7778316516974133,0.7715975498134197
event65,hybrid_all,near_pipe_20_60m,1712232,22.53546485733509,3.161874294281006,11.448864936828613,0.5982663035392761,3.161874294281006,0.8909994568573618,0.8637994569433669
event65,hybrid_all,near_pipe_60_100m,1041552,13.708340045675515,2.4683852195739746,10.201577186584473,0.21767298877239227,2.4683852195739746,0.9436686227961347,0.881072909269991
event65,hybrid_all,near_pipe_100_infm,4254624,55.997043410691106,1.5007226467132568,6.446049690246582,-0.30171000957489014,1.5007226467132568,0.9684218439255302,0.9216968772609061
