event,model,reference,active_cells,n_cell_times,mae_mm,rmse_mm,bias_mm,csi_0p03,csi_0p15,peak_map_mae_mm,global_peak_bias_mm,global_peak_abs_error_mm,top0p1_peak_map_mae_mm,target_peak_p99p9_mm,final_volume_bias_m3,final_volume_abs_error_m3,residual_mae_mm,seed,mean_abs_volume_error_m3,max_abs_volume_error_m3,mean_abs_area_error_0p03_m2,mean_abs_area_error_0p15_m2,global_peak_time_error_min,control,replicate,aligned_hybrid_all_mae_mm,delta_mae_vs_aligned_mm,feature_seconds,assembly_seconds,model_seconds,postprocess_seconds,total_correction_seconds,raw_below_clip_count,raw_above_clip_count,depth_clamped_count,active_value_count,depth_clamped_pct
event66,shift_40m_south,coupled_label,105527,7597944,2.36320424079895,9.224997520446777,0.2242756336927414,0.9304065805588932,0.8972234842888959,3.667717456817627,5.382061004638672,5.382061004638672,33.45238494873047,971.0116386413574,-59986.41179630533,59986.41179630533,2.36320424079895,1907,27471.21494395945,63087.611790509894,320600.0,77555.55555555556,0.0,shift_40m_south,0,2.292654037475586,0.07055020332336426,2.3712188994977623,1.5153469000943005,17.994588400702924,0.2207819998729974,22.104215399944223,0,0,129115,7597944,1.6993412954873055
event66,shift_40m_west,coupled_label,105527,7597944,2.3638126850128174,9.509652137756348,0.21755929291248322,0.9304355536289568,0.8965411547689041,3.663604974746704,5.382061004638672,5.382061004638672,32.01334762573242,971.0116386413574,-59969.85514523019,59969.85514523019,2.3638126850128174,1907,27208.62416236486,63283.99157186877,318150.0,76672.22222222222,0.0,shift_40m_west,0,2.292654037475586,0.07115864753723145,2.286962999496609,1.50655760045629,17.6510894006351,0.2095866990275681,21.65641209995374,0,0,129675,7597944,1.7067117104311378
event66,shift_40m_east,coupled_label,105527,7597944,2.3741416931152344,9.542933464050293,0.21411572396755219,0.9306757170923151,0.89639182727141,3.662745237350464,5.382061004638672,5.382061004638672,34.64787292480469,971.0116386413574,-60854.44637682475,60854.44637682475,2.3741416931152344,1907,27489.02215316061,64015.84139030776,322088.8888888889,78077.77777777778,0.0,shift_40m_east,0,2.292654037475586,0.08148765563964844,2.3016849000705406,1.4967605002457276,17.82132519944571,0.21403319982346147,21.836022999952547,0,0,130619,7597944,1.7191361241935976
event66,shift_80m_north,coupled_label,105527,7597944,2.417893886566162,9.700682640075684,0.2600307762622833,0.9293950611141132,0.8960901048547586,3.7270238399505615,5.382061004638672,5.382061004638672,34.857994079589844,971.0116386413574,-57397.938517275266,57397.938517275266,2.417893648147583,1907,27875.452785218677,60241.582254358334,324733.3333333333,79672.22222222222,0.0,shift_80m_north,0,2.292654037475586,0.12523984909057617,2.3207196993753314,1.5012330999597907,17.740310100722127,0.2120552995475009,21.776525099994615,0,0,128790,7597944,1.6950638225288315
event66,shift_80m_south,coupled_label,105527,7597944,2.418792724609375,9.549308776855469,0.2776183485984802,0.9291204790499505,0.8963701261971172,3.7516751289367676,5.223512649536133,5.223512649536133,34.25838088989258,971.0116386413574,-57120.32916271081,57120.32916271081,2.418792724609375,1907,28318.858696526797,60030.32510055159,328883.3333333333,77994.44444444444,0.0,shift_80m_south,0,2.292654037475586,0.12613868713378906,2.299636200768873,1.4726980003761128,17.61484479845967,0.21549570106435567,21.6049015999306,0,0,131273,7597944,1.7277437159315732
event66,shift_80m_west,coupled_label,105527,7597944,2.408783435821533,9.689231872558594,0.24818183481693268,0.9289651190105617,0.8955537730541491,3.7215816974639893,5.382061004638672,5.382061004638672,32.49293518066406,971.0116386413574,-59272.16749052773,59272.16749052773,2.408783435821533,1907,27972.526996643886,62392.61827003653,327044.44444444444,76950.0,0.0,shift_80m_west,0,2.292654037475586,0.11612939834594727,2.3479472008766606,1.5303578006569296,18.123135499772616,0.21989850047975779,22.223594299983233,0,0,130216,7597944,1.7138320577250898
event66,shift_80m_east,coupled_label,105527,7597944,2.4173407554626465,9.75501823425293,0.24854135513305664,0.929479806909064,0.8957476261966504,3.7172086238861084,5.382061004638672,5.382061004638672,33.47708511352539,971.0116386413574,-59119.49977017334,59119.49977017334,2.4173407554626465,1907,28136.146568705837,62283.6905453552,327250.0,78794.44444444444,0.0,shift_80m_east,0,2.292654037475586,0.12468671798706055,2.3408751006936654,1.5133642002474517,17.910592798376456,0.2220141002908349,21.989105099928565,0,0,127787,7597944,1.6818628829062179
event66,shift_160m_north,coupled_label,105527,7597944,2.5070841312408447,10.170746803283691,0.34792810678482056,0.9282710092875539,0.8959923265028427,3.865952968597412,5.382061004638672,5.382061004638672,36.11436080932617,971.0116386413574,-51546.83931170637,51546.83931170637,2.5070841312408447,1907,29180.64434811799,54812.332235823385,336233.3333333333,82305.55555555556,0.0,shift_160m_north,0,2.292654037475586,0.2144300937652588,2.3186859989073128,1.5219735995633528,17.775456299772486,0.21493899927008897,21.833362499950454,0,0,128932,7597944,1.6969327491753032
event66,shift_160m_south,coupled_label,105527,7597944,2.49773907661438,10.15096664428711,0.3594121038913727,0.9278737704378531,0.8950490747652098,3.8797669410705566,6.980180740356445,6.980180740356445,33.92436599731445,971.0116386413574,-52151.57043009112,52151.57043009112,2.49773907661438,1907,29740.08268184086,55062.12877639523,337200.0,79400.0,0.0,shift_160m_south,0,2.292654037475586,0.20508503913879395,2.323940600734204,1.5050282997544855,17.872320499736816,0.2142640999518335,21.91785169998184,0,0,127360,7597944,1.6762429415115458
event66,shift_160m_west,coupled_label,105527,7597944,2.453524351119995,9.853808403015137,0.2980717122554779,0.9278585723661709,0.895292564892213,3.775667667388916,-3.1328201293945312,3.1328201293945312,33.45499801635742,971.0116386413574,-57594.153051591944,57594.153051591944,2.453524351119995,1907,29093.900955958827,60668.57203743723,334972.22222222225,78588.88888888889,0.0,shift_160m_west,0,2.292654037475586,0.16087031364440918,2.3566947001963854,1.5348420990630984,18.005714901606552,0.2206704985583201,22.120219300035387,0,0,129408,7597944,1.7031976018775605
event66,shift_160m_east,coupled_label,105527,7597944,2.4545633792877197,9.87355899810791,0.27793577313423157,0.9283688385897756,0.8959652604352479,3.769928455352783,5.382061004638672,5.382061004638672,33.24527359008789,971.0116386413574,-57942.74016054417,57942.74016054417,2.4545633792877197,1907,28736.394300596654,60736.75033515948,330922.22222222225,81466.66666666667,0.0,shift_160m_east,0,2.292654037475586,0.1619093418121338,2.3115691990824416,1.5026159002445638,17.78457439970225,0.21173369919415563,21.812764500034973,0,0,126852,7597944,1.6695569222410693
event66,block_shuffle,coupled_label,105527,7597944,2.563647508621216,10.183862686157227,0.5422967672348022,0.9271649864793459,0.8963398514569078,4.002953052520752,5.382061004638672,5.382061004638672,35.07270431518555,971.0116386413574,-42900.9567602498,42900.9567602498,2.563647508621216,1907,33710.6296766882,67609.2272124649,376244.44444444444,81516.66666666667,0.0,block_shuffle,1,2.292654037475586,0.2709934711456299,2.310007599648088,1.4947854992933571,17.865054301335476,0.2162599004805088,21.88834800000768,0,0,114779,7597944,1.5106586729252018
event66,block_shuffle,coupled_label,105527,7597944,2.5663537979125977,10.190045356750488,0.547319769859314,0.9263238847594327,0.8947570236543843,3.9854063987731934,5.223512649536133,5.223512649536133,35.57320022583008,971.0116386413574,-42459.65017786622,42459.65017786622,2.5663540363311768,1907,33668.23736848092,68261.31552649732,378200.0,78888.88888888889,0.0,block_shuffle,2,2.292654037475586,0.2736997604370117,2.304905999568291,1.4759974996559322,17.766443200060166,0.21462460001930594,21.764237500028685,0,0,115853,7597944,1.5247940758710514
event66,block_shuffle,coupled_label,105527,7597944,2.5605993270874023,10.168783187866211,0.5334089398384094,0.9268704628183931,0.895155280193989,3.9748480319976807,5.382061004638672,5.382061004638672,32.43003845214844,971.0116386413574,-44075.25502871955,44075.25502871955,2.5605995655059814,1907,33674.79489574823,67333.73831011076,376022.22222222225,80705.55555555556,0.0,block_shuffle,3,2.292654037475586,0.2679452896118164,2.289223100640811,1.4804188000271097,17.590439998311922,0.20866530016064644,21.570994399953634,0,0,115519,7597944,1.5203981498152659
event66,block_shuffle,coupled_label,105527,7597944,2.5745584964752197,10.215150833129883,0.5123634934425354,0.9268799356776706,0.8934276192436728,3.9911186695098877,5.382061004638672,5.382061004638672,33.41742706298828,971.0116386413574,-45425.98126306594,45425.98126306594,2.5745584964752197,1907,33253.55735943041,65976.69196611503,369438.8888888889,86288.88888888889,0.0,block_shuffle,4,2.292654037475586,0.2819044589996338,2.346200400730595,1.5119005998130888,18.07519170001615,0.21735940035432577,22.152879199944437,0,0,117022,7597944,1.540179817066301
event66,block_shuffle,coupled_label,105527,7597944,2.5734565258026123,10.334460258483887,0.5447596311569214,0.9264868860638418,0.8949617921537657,3.9824941158294678,5.382061004638672,5.382061004638672,33.5085334777832,971.0116386413574,-43345.282893766416,43345.282893766416,2.5734565258026123,1907,33771.93842929823,67744.44841213035,375516.6666666667,78850.0,0.0,block_shuffle,5,2.292654037475586,0.28080248832702637,2.325910800253041,1.5022540999343619,17.825537799973972,0.21471160009969026,21.870671599986963,0,0,116493,7597944,1.533217407235431
event66,block_shuffle,coupled_label,105527,7597944,2.578319787979126,10.294529914855957,0.48889830708503723,0.9272702066193195,0.8932865926606015,4.013575077056885,4.268169403076172,4.268169403076172,35.48122024536133,971.0116386413574,-46211.71738570952,46211.71738570952,2.578319787979126,1907,32806.80017861909,63937.17269998067,372661.1111111111,86322.22222222222,0.0,block_shuffle,6,2.292654037475586,0.28566575050354004,2.3207058999687433,1.4817378007574007,17.581809597671963,0.21410480001941323,21.600605600047857,0,0,117891,7597944,1.5516171216844978
event66,block_shuffle,coupled_label,105527,7597944,2.5764000415802,10.330340385437012,0.4772827625274658,0.9261600099385054,0.8928254476966262,3.978426456451416,5.382061004638672,5.382061004638672,33.730464935302734,971.0116386413574,-48384.748996236594,48384.748996236594,2.5764000415802,1907,33153.46103469169,62907.422685187776,370816.6666666667,85655.55555555556,0.0,block_shuffle,7,2.292654037475586,0.28374600410461426,2.272748700925149,1.4670691995415837,17.483315500663593,0.20799390028696507,21.433299700031057,0,0,117453,7597944,1.5458524042820005
event66,block_shuffle,coupled_label,105527,7597944,2.572375535964966,10.204452514648438,0.5197479724884033,0.9268805976328367,0.8946172375235732,4.001306533813477,5.382061004638672,5.382061004638672,37.68424606323242,971.0116386413574,-44780.38403621409,44780.38403621409,2.572375535964966,1907,33451.797612062,66476.40548820375,374733.3333333333,81605.55555555556,0.0,block_shuffle,8,2.292654037475586,0.2797214984893799,2.340446600341238,1.5059743993915617,18.090536301140673,0.2212264003464952,22.160457200021483,0,0,117720,7597944,1.5493665128355776
event66,block_shuffle,coupled_label,105527,7597944,2.5601537227630615,10.188000679016113,0.5233870148658752,0.9264867206952808,0.8938549815682808,3.9551737308502197,5.382061004638672,5.382061004638672,34.90834045410156,971.0116386413574,-44917.716699474724,44917.716699474724,2.5601537227630615,1907,33504.683005057246,66709.50777574582,379794.44444444444,80827.77777777778,0.0,block_shuffle,9,2.292654037475586,0.2674996852874756,2.3156048009404913,1.5120082994690165,17.805526299169287,0.2173915997846052,21.8527854999993,0,0,117248,7597944,1.5431543059543475
event66,block_shuffle,coupled_label,105527,7597944,2.555699586868286,10.164766311645508,0.4785397946834564,0.9268297591563428,0.8942794028455533,3.9571332931518555,5.382061004638672,5.382061004638672,31.887903213500977,971.0116386413574,-46280.89265173976,46280.89265173976,2.555699586868286,1907,32389.038322147913,63236.753717491636,376000.0,82744.44444444444,0.0,block_shuffle,10,2.292654037475586,0.2630455493927002,2.289691901532933,1.4877511988161132,17.822093900642358,0.21429510065354407,21.816079799900763,0,0,119012,7597944,1.566371113027419
event66,group_permutation,coupled_label,105527,7597944,2.5058321952819824,10.000751495361328,0.2247544229030609,0.9273915332552839,0.8937560145604664,3.864401340484619,5.223512649536133,5.223512649536133,35.7922477722168,971.0116386413574,-58655.07005343633,58655.07005343633,2.5058321952819824,1907,27684.43088586655,61484.40105178114,335361.1111111111,88872.22222222222,0.0,group_permutation,1,2.292654037475586,0.21317815780639648,2.31297570024617,1.5054717008024454,17.94440289994236,0.21344250009860843,21.97855149989482,0,0,136189,7597944,1.792445429974214
event66,group_permutation,coupled_label,105527,7597944,2.5105600357055664,10.040664672851562,0.20239707827568054,0.9277309623976968,0.8922398525117352,3.867175817489624,5.223512649536133,5.223512649536133,35.263023376464844,971.0116386413574,-60385.84895781288,60385.84895781288,2.5105602741241455,1907,27729.522911153326,63444.02338429331,332544.44444444444,90955.55555555556,0.0,group_permutation,2,2.292654037475586,0.21790599822998047,2.3373004010645673,1.4860016003949568,17.76946650026366,0.21479989995714277,21.809867300093174,0,0,136377,7597944,1.7949197835625006
event66,group_permutation,coupled_label,105527,7597944,2.504859209060669,9.926274299621582,0.20499634742736816,0.9275602245279653,0.8918700253041661,3.866947650909424,7.674217224121094,7.674217224121094,34.80615997314453,971.0116386413574,-59562.44103337964,59562.44103337964,2.504859209060669,1907,27449.567189789144,62712.238070005784,333655.55555555556,91622.22222222222,0.0,group_permutation,3,2.292654037475586,0.212205171585083,2.356634200317785,1.5146484994329512,18.113738900981843,0.22153509850613773,22.20879960001912,0,0,137348,7597944,1.8076995566168954
event66,group_permutation,coupled_label,105527,7597944,2.4985034465789795,10.005885124206543,0.22435222566127777,0.928007826893511,0.8923522146543288,3.860778331756592,5.021095275878906,5.021095275878906,37.450069427490234,971.0116386413574,-58066.72426211601,58066.72426211601,2.4985034465789795,1907,27377.160853304293,60939.60389352101,331044.44444444444,89083.33333333333,0.0,group_permutation,4,2.292654037475586,0.20584940910339355,2.33671119925566,1.5071318011032417,17.716878900420852,0.21493329876102507,21.777893000049517,0,0,136233,7597944,1.793024534005515
event66,group_permutation,coupled_label,105527,7597944,2.5143251419067383,10.066316604614258,0.2244764268398285,0.9273959520584407,0.8925444037725434,3.8799684047698975,5.223512649536133,5.223512649536133,35.062320709228516,971.0116386413574,-58795.96239585336,58795.96239585336,2.5143251419067383,1907,27781.900839586044,61799.98453117744,332455.55555555556,88877.77777777778,0.0,group_permutation,5,2.292654037475586,0.22167110443115234,2.313924200250767,1.4995795991271734,17.600298500154167,0.21499330003280193,21.630999300046824,0,0,136053,7597944,1.7906554720592833
event67,zero_static_network_fields,coupled_label,105527,7597944,2.780956506729126,13.272582054138184,0.9114943146705627,0.9320615203283662,0.92090501892323,5.659264087677002,-9.660720825195312,9.660720825195312,82.71499633789062,1139.8162841796875,81290.61679543159,81290.61679543159,2.780956268310547,1907,39217.988842079605,87865.53512343788,468844.44444444444,30511.11111111111,0.0,zero_static_network_fields,0,2.559483528137207,0.22147297859191895,2.320310100913048,1.494271999807097,18.094670799560845,0.2197774996748194,22.13128540001344,0,0,65979,7597944,0.8683796563912554
event67,shift_20m_north,coupled_label,105527,7597944,2.6051435470581055,12.608229637145996,0.5370599627494812,0.9374057494640158,0.9235215388077557,5.313035488128662,-9.660720825195312,9.660720825195312,87.194580078125,1139.8162841796875,51473.43218125263,51473.43218125263,2.6051435470581055,1907,25387.208302805582,58948.85679614288,377583.3333333333,16577.777777777777,0.0,shift_20m_north,0,2.559483528137207,0.04566001892089844,2.355864599812776,1.5226356002967805,17.953618899569847,0.21588789951056242,22.050266599981114,0,0,89352,7597944,1.1760023501094508
event67,shift_20m_south,coupled_label,105527,7597944,2.5934813022613525,12.2290678024292,0.539111316204071,0.9375203805372687,0.9240772814437245,5.293763637542725,-9.660720825195312,9.660720825195312,86.41395568847656,1139.8162841796875,51713.97639934672,51713.97639934672,2.5934813022613525,1907,25526.476683410812,59193.08018902829,378838.8888888889,16077.777777777777,0.0,shift_20m_south,0,2.559483528137207,0.03399777412414551,2.3003581993980333,1.486375900101848,17.782725099590607,0.20992780104279518,21.781688299961388,0,0,87662,7597944,1.1537594907253856
event67,shift_20m_west,coupled_label,105527,7597944,2.607201099395752,12.841824531555176,0.5524836778640747,0.9378457888410862,0.9231533064589362,5.319601058959961,-9.660720825195312,9.660720825195312,84.9153060913086,1139.8162841796875,52512.446854478214,52512.446854478214,2.607201099395752,1907,25991.057923607692,59983.89410762978,377416.6666666667,16194.444444444445,0.0,shift_20m_west,0,2.559483528137207,0.04771757125854492,2.2869057996431366,1.4760101995198056,18.113409400335513,0.2115629998734221,22.090144800022244,0,0,88770,7597944,1.168342383149968
event67,shift_20m_east,coupled_label,105527,7597944,2.608929395675659,12.837403297424316,0.5383955240249634,0.9374016325872349,0.9239540197199397,5.309997081756592,-9.660720825195312,9.660720825195312,88.09335327148438,1139.8162841796875,51588.98315153271,51588.98315153271,2.608929395675659,1907,25425.362367164038,59081.61507456377,380505.55555555556,16016.666666666666,0.0,shift_20m_east,0,2.559483528137207,0.04944586753845215,2.289987399824895,1.4948371010832489,17.822899099322967,0.21271409967448562,21.822700300021097,0,0,88854,7597944,1.1694479453915427
event67,shift_40m_north,coupled_label,105527,7597944,2.6210880279541016,12.868575096130371,0.5466775894165039,0.9372469729555415,0.9230605272973789,5.343391418457031,-9.660720825195312,9.660720825195312,87.5488052368164,1139.8162841796875,52319.62959542987,52319.62959542987,2.6210880279541016,1907,25698.135097759226,59805.77261928981,382633.3333333333,16605.555555555555,0.0,shift_40m_north,0,2.559483528137207,0.06160449981689453,2.2798696003155783,1.503678098670207,17.697075399802998,0.2115859006298706,21.69466330006253,0,0,88146,7597944,1.160129635069698
event67,shift_40m_south,coupled_label,105527,7597944,2.6153297424316406,12.396540641784668,0.5613248944282532,0.9368280442667508,0.9238429820611863,5.326982498168945,-9.660720825195312,9.660720825195312,84.71281433105469,1139.8162841796875,53196.37425127835,53196.37425127835,2.6153297424316406,1907,26333.211833711262,60698.52682892466,386044.44444444444,15805.555555555555,0.0,shift_40m_south,0,2.559483528137207,0.055846214294433594,2.1573767005465925,1.4371023993007839,16.596607098937966,0.19732560019474477,20.39059590001125,0,0,87211,7597944,1.1478236744045494
event67,shift_40m_west,coupled_label,105527,7597944,2.6164748668670654,12.841317176818848,0.5687322616577148,0.937161798929587,0.9228815215267374,5.3424072265625,-9.660720825195312,9.660720825195312,85.67436218261719,1139.8162841796875,53475.41318455851,53475.41318455851,2.6164748668670654,1907,26584.167710814265,61033.721978063695,384861.1111111111,16277.777777777777,0.0,shift_40m_west,0,2.559483528137207,0.0569913387298584,2.2444355003535748,1.451374100171961,17.639386000228114,0.20634209946729243,21.543714000028558,0,0,87267,7597944,1.1485607158989326
event67,shift_40m_east,coupled_label,105527,7597944,2.6306819915771484,12.954268455505371,0.5576779246330261,0.936719779394843,0.9234903965731657,5.341302871704102,-9.660720825195312,9.660720825195312,90.00141906738281,1139.8162841796875,52852.41079790238,52852.41079790238,2.6306819915771484,1907,26142.57997873368,60355.550080043264,387672.22222222225,16205.555555555555,0.0,shift_40m_east,0,2.559483528137207,0.0711984634399414,2.2761314002564177,1.4903129000449553,17.94834659958724,0.21354210062418133,21.93053980008699,0,0,88920,7597944,1.1703166014384945
event67,shift_80m_north,coupled_label,105527,7597944,2.6599676609039307,13.015141487121582,0.593072772026062,0.9360073532265062,0.9221084564298493,5.401396751403809,-9.660720825195312,9.660720825195312,87.65524291992188,1139.8162841796875,56158.94814988575,56158.94814988575,2.6599676609039307,1907,27397.07709449537,63587.02339877747,395994.44444444444,15966.666666666666,0.0,shift_80m_north,0,2.559483528137207,0.10048413276672363,2.2799952988279983,1.4827079002279788,17.915199899696745,0.2129993000999093,21.893103200010955,0,0,87270,7597944,1.148600200264703
event67,shift_80m_south,coupled_label,105527,7597944,2.6578564643859863,12.637564659118652,0.5991739630699158,0.9358635037413487,0.9230034439543306,5.396035671234131,-9.82975959777832,9.82975959777832,82.366943359375,1139.8162841796875,56114.693976748036,56114.693976748036,2.6578564643859863,1907,27675.530875106586,63582.070865089074,399605.55555555556,16605.555555555555,0.0,shift_80m_south,0,2.559483528137207,0.0983729362487793,2.2827047002501786,1.4817539000650868,17.750565200229175,0.21016630087979138,21.72735930001363,0,0,89596,7597944,1.1792137451921203
event67,shift_80m_west,coupled_label,105527,7597944,2.638295888900757,12.843032836914062,0.586323618888855,0.9361521588915449,0.9221799791548229,5.368148326873779,-9.660720825195312,9.660720825195312,82.3634033203125,1139.8162841796875,54441.716668814886,54441.716668814886,2.638295888900757,1907,27155.184228449372,62019.63088518428,396433.3333333333,16805.555555555555,0.0,shift_80m_west,0,2.559483528137207,0.0788123607635498,2.3355463995831087,1.5223089011851698,18.261682698852383,0.2203140005003661,22.342117300024256,0,0,88039,7597944,1.1587213593572157
event67,shift_80m_east,coupled_label,105527,7597944,2.653118133544922,12.97894287109375,0.592914879322052,0.935968789613061,0.9234592994573261,5.365217685699463,-9.660720825195312,9.660720825195312,87.41606903076172,1139.8162841796875,54834.53194058733,54834.53194058733,2.653118133544922,1907,27354.321655807744,62319.55094541563,398261.1111111111,16738.88888888889,0.0,shift_80m_east,0,2.559483528137207,0.09363460540771484,2.3180171012645587,1.5179684991016984,17.905126700759865,0.2146132995840162,21.958002800005488,0,0,85734,7597944,1.128384204990192
event67,shift_160m_north,coupled_label,105527,7597944,2.719712495803833,13.299534797668457,0.6624051332473755,0.9346265522500761,0.9218556786424981,5.493664264678955,-9.660720825195312,9.660720825195312,81.4469223022461,1139.8162841796875,62244.1391099419,62244.1391099419,2.719712734222412,1907,29989.763601102757,69385.15660067135,413105.55555555556,16805.555555555555,0.0,shift_160m_north,0,2.559483528137207,0.16022896766662598,2.3049198001390323,1.501425100141205,18.065546901430935,0.21543100045528263,22.08957890002057,0,0,87820,7597944,1.155839000655967
event67,shift_160m_south,coupled_label,105527,7597944,2.7121522426605225,13.265504837036133,0.6617958545684814,0.935290810140407,0.9208399628223507,5.475260257720947,-12.780904769897461,12.780904769897461,83.05945587158203,1139.8162841796875,60568.99083646666,60568.99083646666,2.7121522426605225,1907,30007.460766852484,67961.0129629015,410677.77777777775,19522.222222222223,0.0,shift_160m_south,0,2.559483528137207,0.15266871452331543,2.286417700815946,1.5130297993309796,17.86336980003398,0.21749939979054034,21.882581799989566,0,0,86964,7597944,1.144572794956109
event67,shift_160m_west,coupled_label,105527,7597944,2.6620094776153564,12.886877059936523,0.618173360824585,0.9355009707782719,0.9216101945829435,5.384514808654785,-13.436317443847656,13.436317443847656,82.92926025390625,1139.8162841796875,55800.424658613745,55800.424658613745,2.6620094776153564,1907,28239.103383837144,63376.73934392864,406088.8888888889,17922.222222222223,0.0,shift_160m_west,0,2.559483528137207,0.10252594947814941,2.3148651014780626,1.5017468995647505,17.8525173002854,0.21493999881204218,21.886298199999146,0,0,87915,7597944,1.1570893389053671
event67,shift_160m_east,coupled_label,105527,7597944,2.678150177001953,12.983502388000488,0.627524733543396,0.9351604343809528,0.9227886648363786,5.4116530418396,-9.660720825195312,9.660720825195312,82.98123931884766,1139.8162841796875,57193.589259466855,57193.589259466855,2.678150177001953,1907,28659.82303656114,64498.00221478916,409883.3333333333,16811.11111111111,0.0,shift_160m_east,0,2.559483528137207,0.1186666488647461,2.337329200352542,1.5242264999542385,18.4067629002966,0.21806490002200007,22.48869300005026,0,0,85390,7597944,1.123856664381838
event67,block_shuffle,coupled_label,105527,7597944,2.7921369075775146,13.413403511047363,0.8045051097869873,0.9330850174416928,0.9195349458563189,5.656891822814941,-9.660720825195312,9.660720825195312,87.23563385009766,1139.8162841796875,72762.18408997986,72762.18408997986,2.7921369075775146,1907,35252.00579321331,79578.30180983781,446655.55555555556,23711.11111111111,0.0,block_shuffle,1,2.559483528137207,0.23265337944030762,2.335952900466509,1.5301124004181474,17.929111899342388,0.2166137001477182,22.01403029996436,0,0,77076,7597944,1.014432325376444
event67,block_shuffle,coupled_label,105527,7597944,2.7580835819244385,13.179299354553223,0.8221737146377563,0.933313004275443,0.9203199145218567,5.617595672607422,-12.720346450805664,12.720346450805664,82.24869537353516,1139.8162841796875,74155.31939430325,74155.31939430325,2.7580835819244385,1907,35964.373320149294,81072.16722186655,453388.8888888889,25888.88888888889,0.0,block_shuffle,2,2.559483528137207,0.19860005378723145,2.2901382001582533,1.5032881997758523,18.01143410068471,0.2132934994297102,22.02044280001428,0,0,77514,7597944,1.0201970427789413
event67,block_shuffle,coupled_label,105527,7597944,2.763507127761841,13.183683395385742,0.7912200093269348,0.9325572107995594,0.9212326476986197,5.605398178100586,-9.660720825195312,9.660720825195312,83.37007141113281,1139.8162841796875,71404.68306498555,71404.68306498555,2.763507127761841,1907,34724.37854218177,78339.6151191059,451661.1111111111,21966.666666666668,0.0,block_shuffle,3,2.559483528137207,0.2040235996246338,2.3209434994496405,1.5206985995173454,18.058977199951187,0.2139932009158656,22.116855600033887,0,0,77233,7597944,1.0164986738517683
event67,block_shuffle,coupled_label,105527,7597944,2.7754011154174805,13.346212387084961,0.7762241363525391,0.9328551187293418,0.9206506161942413,5.5954909324646,-9.660720825195312,9.660720825195312,83.14167022705078,1139.8162841796875,69594.0589516752,69594.0589516752,2.7754008769989014,1907,34075.96166320739,76435.52100554784,449066.6666666667,23244.444444444445,0.0,block_shuffle,4,2.559483528137207,0.21591758728027344,2.3378535999218,1.5406157989054918,18.267098501091823,0.2238737983861938,22.371789500000887,0,0,77709,7597944,1.0227635265540256
event67,block_shuffle,coupled_label,105527,7597944,2.7544586658477783,13.335724830627441,0.8088465332984924,0.9330304251495659,0.9209724352168613,5.583024024963379,-9.660720825195312,9.660720825195312,83.00907897949219,1139.8162841796875,71908.29444932961,71908.29444932961,2.7544586658477783,1907,35353.689397367816,78429.608263992,447100.0,22627.777777777777,0.0,block_shuffle,5,2.559483528137207,0.1949751377105713,2.272292598965578,1.5088118005078286,17.879580300301313,0.21280380070675164,21.8757190000033,0,0,78247,7597944,1.0298443894822074
event67,block_shuffle,coupled_label,105527,7597944,2.7707438468933105,13.29038143157959,0.7724704742431641,0.9333086456498341,0.920556009683403,5.618558406829834,-13.569355010986328,13.569355010986328,86.15505981445312,1139.8162841796875,68958.6143982946,68958.6143982946,2.7707438468933105,1907,33976.76813570485,75675.87596364785,441666.6666666667,24566.666666666668,0.0,block_shuffle,6,2.559483528137207,0.21126031875610352,2.301746999961324,1.4895742004737258,18.025999099831097,0.2139008998638019,22.033480999991298,0,0,79027,7597944,1.040110324582545
event67,block_shuffle,coupled_label,105527,7597944,2.741183042526245,13.148738861083984,0.7681112289428711,0.9331276603963519,0.9221321798817685,5.556909084320068,-9.660720825195312,9.660720825195312,82.48898315429688,1139.8162841796875,67677.52891388489,67677.52891388489,2.741183042526245,1907,33738.69395826675,74290.63348712679,448266.6666666667,21616.666666666668,0.0,block_shuffle,7,2.559483528137207,0.18169951438903809,2.277293899678625,1.493047899683006,17.90590700111352,0.2080150991678238,21.886552600073628,0,0,78636,7597944,1.0349641955771194
event67,block_shuffle,coupled_label,105527,7597944,2.7588860988616943,13.265689849853516,0.7986608147621155,0.9329473510655347,0.920935543335993,5.607755661010742,-9.660720825195312,9.660720825195312,83.72362518310547,1139.8162841796875,70934.86762270844,70934.86762270844,2.7588865756988525,1907,35015.92531075791,77777.3833845486,447838.8888888889,25138.88888888889,0.0,block_shuffle,8,2.559483528137207,0.1994025707244873,2.2918976004002616,1.4880737009225413,17.825051198364235,0.21226180100347847,21.81948189996183,0,0,79318,7597944,1.0439403080622862
event67,block_shuffle,coupled_label,105527,7597944,2.749413013458252,13.188135147094727,0.798188328742981,0.9327697478274752,0.9207456550618235,5.587801933288574,-9.660720825195312,9.660720825195312,84.1600341796875,1139.8162841796875,71363.53796547512,71363.53796547512,2.749413013458252,1907,34950.28009391413,78214.05008691666,449877.77777777775,24000.0,0.0,block_shuffle,9,2.559483528137207,0.18992948532104492,2.335845000226982,1.4946765010245144,17.974469898617826,0.21723429998382926,22.024449900025502,0,0,78223,7597944,1.029528514556043
