event,model,reference,active_cells,n_cell_times,mae_mm,rmse_mm,bias_mm,csi_0p03,csi_0p15,peak_map_mae_mm,global_peak_bias_mm,global_peak_abs_error_mm,top0p1_peak_map_mae_mm,target_peak_p99p9_mm,final_volume_bias_m3,final_volume_abs_error_m3,residual_mae_mm,seed,mean_abs_volume_error_m3,max_abs_volume_error_m3,mean_abs_area_error_0p03_m2,mean_abs_area_error_0p15_m2,global_peak_time_error_min
event68,hybrid_mask,mike_external,105527,7597944,23.73351287841797,68.07476043701172,-3.8003084659576416,0.679977406777208,0.3601923502243353,37.87554168701172,971.0958003997803,971.0958003997803,514.2733154296875,1185.1462125778198,87487.75862030406,87487.75862030406,23.73351287841797,1907,207725.7559695412,501415.3354013688,1160466.6666666667,807766.6666666666,165.0
event68,hybrid_hydraulic,coupled_label,105527,7597944,2.0546326637268066,9.576757431030273,-0.26159748435020447,0.946700856675238,0.9332767633594183,3.0969982147216797,-0.6649494171142578,0.6649494171142578,59.91368865966797,1125.7414817810059,282.3899151664227,282.3899151664227,2.0546326637268066,1907,11644.272686495731,30585.826213618508,154094.44444444444,72577.77777777778,0.0
event68,hybrid_hydraulic,mike_external,105527,7597944,23.76881980895996,68.21955871582031,-3.8372294902801514,0.6799559528660984,0.35922129079177917,37.87356185913086,972.5244045257568,972.5244045257568,517.2614135742188,1185.1462125778198,84548.3869128148,84548.3869128148,23.76881980895996,1907,209084.92451847956,499615.064118705,1158722.2222222222,814966.6666666666,165.0
event68,hybrid_all,coupled_label,105527,7597944,2.047645330429077,9.583806037902832,-0.19097670912742615,0.9471562157623208,0.9345512411143333,3.1167075634002686,-2.3183822631835938,2.3183822631835938,63.92429733276367,1125.7414817810059,8357.256437274162,8357.256437274162,2.047645330429077,1907,9806.58352783814,26635.608098803554,170544.44444444444,66011.11111111111,0.0
event68,hybrid_all,mike_external,105527,7597944,23.72907829284668,68.09808349609375,-3.766608476638794,0.6809528763696934,0.3599573739453414,37.864288330078125,970.8709716796875,970.8709716796875,526.986328125,1185.1462125778198,92623.25343492255,92623.25343492255,23.72907829284668,1907,206939.57055174912,500540.6154521147,1176238.888888889,808366.6666666666,165.0
event69,surface_matched,coupled_label,105527,7597944,10.911508560180664,47.340023040771484,9.419600486755371,0.8855943776667409,0.63276641732022,18.90993309020996,2.9659271240234375,2.9659271240234375,71.29206085205078,1106.3729524612427,795505.9214019927,795505.9214019927,10.911508560180664,1907,397608.8413244845,795505.9214019927,741455.5555555555,1188566.6666666667,0.0
event69,surface_matched,mike_external,105527,7597944,19.573625564575195,55.1595344543457,6.699243068695068,0.6697090408423948,0.5374226216685228,29.28994369506836,771.3420391082764,771.3420391082764,369.6719055175781,1254.5570135116577,899442.2819293239,899442.2819293239,19.573625564575195,1907,332229.001686284,899442.2819293239,2225822.222222222,837838.8888888889,165.0
event69,prior_only,coupled_label,105527,7597944,2.669278860092163,12.013266563415527,1.8347901105880737,0.9389797302388667,0.8889408177339083,4.9245381355285645,-3.2727718353271484,3.2727718353271484,50.43021774291992,1106.3729524612427,116350.53995186859,116350.53995186859,2.669278860092163,1907,80389.73488321605,142016.42702795076,405383.3333333333,230983.33333333334,0.0
event69,prior_only,mike_external,105527,7597944,22.2576847076416,64.56138610839844,-0.8855664730072021,0.6548066549888867,0.41135009213866,35.6756706237793,765.1033401489258,765.1033401489258,611.1832275390625,1254.5570135116577,220286.90047919983,220286.90047919983,22.2576847076416,1907,139242.69645687324,384182.4683304294,1849505.5555555555,398700.0,165.0
event69,dynamic_no_prior,coupled_label,105527,7597944,5.825029373168945,21.215534210205078,0.292153000831604,0.894877778180462,0.747717200374124,8.817253112792969,-4.926443099975586,4.926443099975586,92.69857788085938,1106.3729524612427,84235.08604681748,84235.08604681748,5.825029373168945,1907,28092.764381380617,84235.08604681748,494238.8888888889,155505.55555555556,0.0
event69,dynamic_no_prior,mike_external,105527,7597944,22.3693904876709,66.25486755371094,-2.4282033443450928,0.6602316666926975,0.3719266564800667,36.58993911743164,763.4496688842773,763.4496688842773,597.9437255859375,1254.5570135116577,188171.44657414872,188171.44657414872,22.3693904876709,1907,178398.77407938454,473516.4419615122,1985194.4444444445,750088.8888888889,165.0
event69,hybrid_dynamic,coupled_label,105527,7597944,1.9605320692062378,8.926722526550293,0.008489692583680153,0.9437694380838271,0.9323021561593736,2.907196521759033,-0.2067089080810547,0.2067089080810547,49.09937286376953,1106.3729524612427,12830.461540354416,12830.461540354416,1.9605320692062378,1907,9925.380469110773,27914.900397216203,256672.22222222222,72244.44444444444,0.0
event69,hybrid_dynamic,mike_external,105527,7597944,23.8612003326416,70.49353790283203,-2.711867332458496,0.6334767136626229,0.3488183612267974,38.2326774597168,768.1694030761719,768.1694030761719,620.3960571289062,1254.5570135116577,116766.82206768566,116766.82206768566,23.8612003326416,1907,169864.3942079828,449902.26342158206,1727661.111111111,684872.2222222222,165.0
event69,hybrid_mask,coupled_label,105527,7597944,1.9197437763214111,8.666385650634766,0.05574929341673851,0.9457567211606679,0.9327844199998647,2.9213297367095947,-4.016399383544922,4.016399383544922,54.574851989746094,1106.3729524612427,13625.682709809626,13625.682709809626,1.9197437763214111,1907,10512.644610646586,27886.897445638664,231994.44444444444,59116.666666666664,0.0
event69,hybrid_mask,mike_external,105527,7597944,23.830013275146484,70.42224884033203,-2.664607286453247,0.6323107820569212,0.3507961542131347,38.17524719238281,764.359712600708,764.359712600708,629.2327270507812,1254.5570135116577,117562.04323714087,117562.04323714087,23.830013275146484,1907,168582.7511564823,447643.01003511925,1701483.3333333333,672388.8888888889,165.0
event69,hybrid_hydraulic,coupled_label,105527,7597944,1.9512642621994019,8.747949600219727,0.019141661003232002,0.9443357166758193,0.931976627403895,2.926954507827759,0.010728836059570312,0.010728836059570312,53.66157913208008,1106.3729524612427,12176.324094458017,12176.324094458017,1.9512642621994019,1907,10019.081635667602,27454.644278160762,235366.66666666666,65866.66666666667,0.0
event69,hybrid_hydraulic,mike_external,105527,7597944,23.8546142578125,70.50328826904297,-2.7012150287628174,0.6322882768650873,0.3498475962895207,38.181175231933594,768.3868408203125,768.3868408203125,631.9287719726562,1254.5570135116577,116112.68462178926,116112.68462178926,23.8546142578125,1907,169690.94486228577,449206.3167490084,1704455.5555555555,678716.6666666666,165.0
event69,hybrid_all,coupled_label,105527,7597944,1.936173915863037,8.704445838928223,0.0073836129158735275,0.9447403803216605,0.932007097107275,2.9337360858917236,-2.942800521850586,2.942800521850586,51.46164321899414,1106.3729524612427,10542.661383899627,10542.661383899627,1.936173915863037,1907,9213.165696273885,26103.338357732166,224800.0,60627.77777777778,0.0
event69,hybrid_all,mike_external,105527,7597944,23.84977149963379,70.56317901611328,-2.71297287940979,0.6316735038421427,0.35086537246810123,38.184085845947266,765.4333114624023,765.4333114624023,628.2742919921875,1254.5570135116577,114479.02191123087,114479.02191123087,23.84977149963379,1907,169362.34900425505,448123.14639441785,1693033.3333333333,673900.0,165.0
event70,surface_matched,coupled_label,105527,7597944,12.02267074584961,50.579551696777344,10.318780899047852,0.8846285505297501,0.6265384126071012,20.77828025817871,3.3080577850341797,3.3080577850341797,63.92510986328125,1134.0513229370117,869789.0234456991,869789.0234456991,12.02267074584961,1907,435564.0102752852,869789.0234456991,753594.4444444445,1305044.4444444445,0.0
event70,surface_matched,mike_external,105527,7597944,19.015239715576172,53.15947723388672,5.949710845947266,0.7245183093881435,0.566815095644295,28.380998611450195,849.370002746582,849.370002746582,316.99285888671875,1224.5675325393677,909904.952621937,909904.952621937,19.015239715576172,1907,327053.32383182726,909904.952621937,1719616.6666666667,859327.7777777778,165.0
event70,prior_only,coupled_label,105527,7597944,3.778587579727173,16.043636322021484,2.82576584815979,0.9255386846537559,0.8535916546874106,7.005252361297607,-2.881765365600586,2.881765365600586,58.73207092285156,1134.0513229370117,196423.06459446927,196423.06459446927,3.7785873413085938,1907,121450.92059334047,211164.63677643263,568827.7777777778,350877.77777777775,0.0
event70,prior_only,mike_external,105527,7597944,22.241777420043945,62.81825256347656,-1.5433045625686646,0.7091616560358829,0.4377377675927569,35.61278533935547,843.1801795959473,843.1801795959473,540.5098266601562,1224.5675325393677,236538.99377070717,236538.99377070717,22.241777420043945,1907,164932.12746096836,454664.84116521175,1512516.6666666667,493216.6666666667,165.0
event70,dynamic_no_prior,coupled_label,105527,7597944,6.309815883636475,22.53670883178711,-0.32667413353919983,0.895308638041613,0.7435675207193543,9.398953437805176,-9.212970733642578,9.212970733642578,108.43388366699219,1134.0513229370117,31663.716186106438,31663.716186106438,6.309815883636475,1907,23125.652688659397,54904.06139150844,479400.0,222533.33333333334,0.0
event70,dynamic_no_prior,mike_external,105527,7597944,23.046178817749023,67.02694702148438,-4.695744514465332,0.7113416205092752,0.3690863246422022,38.374794006347656,836.8489742279053,836.8489742279053,560.53271484375,1224.5675325393677,71779.64536234434,71779.64536234434,23.046178817749023,1907,244194.4844548547,573406.5523496764,1460444.4444444445,1019094.4444444445,165.0
event70,hybrid_dynamic,coupled_label,105527,7597944,2.045358657836914,9.432036399841309,-0.06189006567001343,0.947099869373621,0.9354104338750621,3.3163206577301025,-1.1866092681884766,1.1866092681884766,68.90299987792969,1134.0513229370117,4770.0569728259,4770.0569728259,2.045358657836914,1907,6832.44761144273,18783.317672309,255327.77777777778,61027.77777777778,0.0
event70,hybrid_dynamic,mike_external,105527,7597944,24.425283432006836,70.7875747680664,-4.430960178375244,0.6853521277129209,0.36242816046171045,39.29811096191406,844.8753356933594,844.8753356933594,567.334228515625,1224.5675325393677,44885.9861490638,44885.9861490638,24.425283432006836,1907,228960.54645680776,534070.6505067849,1228616.6666666667,857933.3333333334,165.0
event70,hybrid_mask,coupled_label,105527,7597944,2.0114333629608154,9.196560859680176,-0.040443144738674164,0.9481139019884407,0.9374016868816794,3.3276584148406982,-4.60052490234375,4.60052490234375,73.84807586669922,1134.0513229370117,7573.480846758233,7573.480846758233,2.0114333629608154,1907,6896.767827552721,17853.16606193711,221466.66666666666,52483.333333333336,0.0
event70,hybrid_mask,mike_external,105527,7597944,24.467939376831055,70.89081573486328,-4.409514427185059,0.6820724054081602,0.3626837264075878,39.4094123840332,841.4614200592041,841.4614200592041,580.5802612304688,1224.5675325393677,47689.41002299613,47689.41002299613,24.467939376831055,1907,228095.0775778186,533173.2443427481,1196300.0,850200.0,165.0
event70,hybrid_hydraulic,coupled_label,105527,7597944,2.037686586380005,9.268352508544922,-0.0480719730257988,0.9473147166016748,0.9368908721535912,3.366550922393799,-4.008054733276367,4.008054733276367,74.38795471191406,1134.0513229370117,5053.60413361364,5053.60413361364,2.037686586380005,1907,6459.2758938002435,15980.506657764083,235722.22222222222,57066.666666666664,0.0
event70,hybrid_hydraulic,mike_external,105527,7597944,24.451473236083984,70.83746337890625,-4.417142391204834,0.6832851374136396,0.3621917466237172,39.357154846191406,842.0538902282715,842.0538902282715,581.6797485351562,1224.5675325393677,45169.53330985154,45169.53330985154,24.451473236083984,1907,228360.05770760236,532652.2486258869,1208955.5555555555,854994.4444444445,165.0
event70,hybrid_all,coupled_label,105527,7597944,2.0126914978027344,9.229939460754395,-0.0305026825517416,0.9481377982410478,0.9374936356891848,3.3469078540802,-5.119562149047852,5.119562149047852,74.87891387939453,1134.0513229370117,7881.348945931066,7881.348945931066,2.0126914978027344,1907,6024.577981441983,16810.790495980764,226850.0,53522.22222222222,0.0
event70,hybrid_all,mike_external,105527,7597944,24.46515464782715,70.902099609375,-4.39957332611084,0.6823048565302363,0.36261765054113204,39.384254455566406,840.9423828125,840.9423828125,583.7364501953125,1224.5675325393677,47997.278122168966,47997.278122168966,24.465152740478516,1907,227582.8664207784,529643.8978711043,1197394.4444444445,850183.3333333334,165.0
event1,surface_matched,coupled_label,105527,7597944,7.200066566467285,35.67648696899414,5.9521803855896,0.8949593182256619,0.6296337701146955,14.731212615966797,5.687475204467773,5.687475204467773,108.82159423828125,987.0272874832153,617099.9959212418,617099.9959212418,7.200066566467285,2718,251246.2771034014,617099.9959212418,495288.8888888889,826988.8888888889,10.0
event1,surface_matched,mike_external,105527,7597944,14.44492244720459,44.21110153198242,5.625144004821777,0.6733822588660369,0.5153302949130667,25.720645904541016,749.8917579650879,749.8917579650879,349.96533203125,1185.8177185058594,747825.1536267714,747825.1536267714,14.44492244720459,2718,258995.07069832634,747825.1536267714,1803288.888888889,601450.0,120.0
event1,prior_only,coupled_label,105527,7597944,2.49819016456604,9.8872709274292,-1.0816141366958618,0.886074684499662,0.8941266949499789,3.1944949626922607,-0.2503395080566406,0.2503395080566406,37.041133880615234,987.0272874832153,-38153.56997288903,38153.56997288903,2.498190402984619,2718,45664.735692262584,107323.6764919362,545194.4444444445,57777.77777777778,0.0
event1,prior_only,mike_external,105527,7597944,17.8265438079834,57.47618103027344,-1.4086501598358154,0.5817339422159384,0.32510179355274393,33.5762825012207,743.9539432525635,743.9539432525635,610.57421875,1185.8177185058594,92571.58773264056,92571.58773264056,17.8265438079834,2718,148511.35904082487,410764.4481617769,1119638.888888889,481294.44444444444,130.0
event1,hybrid_dynamic,coupled_label,105527,7597944,2.2801096439361572,9.715487480163574,-0.6542341113090515,0.909460179496764,0.8818407446365638,3.1279444694519043,2.5424957275390625,2.5424957275390625,34.29671096801758,987.0272874832153,17892.732749550138,17892.732749550138,2.2801096439361572,2718,30717.615520388554,85341.27274638647,247583.33333333334,98233.33333333333,10.0
event1,hybrid_dynamic,mike_external,105527,7597944,17.634990692138672,57.296661376953125,-0.981269896030426,0.6223448296940077,0.31113323840723295,33.3643798828125,746.7467784881592,746.7467784881592,603.5166015625,1185.8177185058594,148617.89045507973,148617.89045507973,17.634990692138672,2718,151249.39056381828,391582.3340093964,1327950.0,521094.44444444444,120.0
event1,hybrid_all,coupled_label,105527,7597944,2.2050840854644775,9.27177906036377,-0.652924656867981,0.9173382569611518,0.8820405075522555,3.1546590328216553,1.8334388732910156,1.8334388732910156,38.23128890991211,987.0272874832153,17071.410778377438,17071.410778377438,2.2050840854644775,2718,30217.660304922494,83567.29217723198,232222.22222222222,98594.44444444444,10.0
event1,hybrid_all,mike_external,105527,7597944,17.61928939819336,57.23213577270508,-0.9799602031707764,0.6243089159575059,0.3112583309099166,33.45003128051758,746.0377216339111,746.0377216339111,624.8211059570312,1185.8177185058594,147796.56848390703,147796.56848390703,17.61928939819336,2718,151210.95939457262,391348.03417084133,1325366.6666666667,521544.44444444444,120.0
event20,surface_matched,coupled_label,105527,7597944,3.321641206741333,20.10384178161621,2.672626256942749,0.8832780881201381,0.6902998956490177,8.871540069580078,8.329391479492188,8.329391479492188,57.560604095458984,814.2159581184387,354604.33972877776,354604.33972877776,3.321641206741333,2718,112813.6837465064,354604.33972877776,575061.1111111111,321972.22222222225,0.0
event20,surface_matched,mike_external,105527,7597944,13.467605590820312,42.75033187866211,13.077166557312012,0.33285261626828955,0.1463313144389477,24.384119033813477,1081.8458795547485,1081.8458795547485,306.3416442871094,403.5188853740692,1131478.9826690832,1131478.9826690832,13.467605590820312,2718,551997.6769451307,1131478.9826690832,4376366.666666667,1014300.0,55.0
event20,prior_only,coupled_label,105527,7597944,3.3645923137664795,12.901728630065918,-1.8416961431503296,0.7619607532279942,0.8279411851510805,5.033178806304932,2.856731414794922,2.856731414794922,31.67301368713379,814.2159581184387,-131091.44896636507,131091.44896636507,3.3645923137664795,2718,77774.71969956212,159990.07353752106,1098461.111111111,68983.33333333333,0.0
event20,prior_only,mike_external,105527,7597944,11.000677108764648,37.31529235839844,8.562845230102539,0.3234423214786647,0.15613559406744718,19.580991744995117,1076.3732194900513,1076.3732194900513,310.857666015625,403.5188853740692,645783.1939739403,645783.1939739403,11.000677108764648,2718,361444.5323484736,645783.1939739403,2703533.3333333335,664955.5555555555,55.0
event20,hybrid_dynamic,coupled_label,105527,7597944,2.237245559692383,9.291767120361328,-0.8562118411064148,0.856689286701262,0.8436794311247778,3.5378174781799316,-5.008459091186523,5.008459091186523,26.608976364135742,814.2159581184387,-46450.25987427053,46450.25987427053,2.237245559692383,2718,36364.7658755928,94309.2684802888,454577.77777777775,56633.333333333336,0.0
event20,hybrid_dynamic,mike_external,105527,7597944,10.887885093688965,36.25926971435547,9.54832935333252,0.36323379205897277,0.16044849726689023,18.723533630371094,1068.5080289840698,1068.5080289840698,291.66094970703125,403.5188853740692,730424.3830660349,730424.3830660349,10.887885093688965,2718,403042.6090634094,730424.3830660349,3347105.5555555555,649972.2222222222,55.0
event20,hybrid_all,coupled_label,105527,7597944,2.169077157974243,8.910099983215332,-0.7953391671180725,0.8631206279167389,0.8449473165691492,3.48415207862854,-1.4760494232177734,1.4760494232177734,25.99928092956543,814.2159581184387,-44578.80664604879,44578.80664604879,2.169077157974243,2718,33989.329009939065,91974.38115304732,450366.6666666667,57427.77777777778,0.0
event20,hybrid_all,mike_external,105527,7597944,10.969346046447754,36.360347747802734,9.60920238494873,0.35792551175132675,0.1606071975935948,18.813018798828125,1072.0404386520386,1072.0404386520386,293.2565002441406,403.5188853740692,732295.8362942566,732295.8362942566,10.969346046447754,2718,405612.0941830902,732295.8362942566,3351438.888888889,650755.5555555555,55.0
event65,surface_matched,coupled_label,105527,7597944,7.695992469787598,36.39392852783203,6.402800559997559,0.8962788365673319,0.6223158303968767,13.723603248596191,10.715961456298828,10.715961456298828,117.107421875,958.4585428237915,560485.3182907286,560485.3182907286,7.695992469787598,2718,270267.30581327155,560485.3182907286,630177.7777777778,878183.3333333334,0.0
event65,surface_matched,mike_external,105527,7597944,18.9604434967041,50.210391998291016,9.445019721984863,0.5691231072846394,0.41197812146100177,24.350088119506836,1278.3708572387695,1278.3708572387695,303.2693176269531,1043.1150197982788,1177632.0843077046,1177632.0843077046,18.9604434967041,2718,458412.8806878633,1177632.0843077046,3354155.5555555555,1003411.1111111111,240.0
event65,prior_only,coupled_label,105527,7597944,2.7016446590423584,11.461181640625,-0.5592882037162781,0.9020886981049724,0.893264583440252,3.566301107406616,5.584239959716797,5.584239959716797,56.4791374206543,958.4585428237915,-73883.47817538306,73883.47817538306,2.7016446590423584,2718,49455.80626189418,89514.28044964699,596955.5555555555,52511.11111111111,0.0
event65,prior_only,mike_external,105527,7597944,20.301605224609375,56.771907806396484,2.482931137084961,0.5083649888885098,0.2742908540886281,27.958152770996094,1273.2391357421875,1273.2391357421875,502.44189453125,1043.1150197982788,543263.2878415929,543263.2878415929,20.301605224609375,2718,212364.63711895075,543263.2878415929,2241100.0,524538.8888888889,240.0
event65,hybrid_dynamic,coupled_label,105527,7597944,2.2919654846191406,9.718977928161621,0.10285592079162598,0.9270086319697323,0.8959250136078898,3.58797025680542,7.793664932250977,7.793664932250977,52.7754020690918,958.4585428237915,-47262.09006169299,47262.09006169299,2.2919654846191406,2718,16528.74322410041,47812.40807282063,307988.8888888889,68983.33333333333,0.0
event65,hybrid_dynamic,mike_external,105527,7597944,20.054931640625,55.93956756591797,3.145075559616089,0.5532234272828489,0.26213825137986335,28.099159240722656,1275.4485607147217,1275.4485607147217,560.2366333007812,1043.1150197982788,569884.675955283,569884.675955283,20.054931640625,2718,256613.05649058733,584276.414759757,3023566.6666666665,559722.2222222222,240.0
event65,hybrid_all,coupled_label,105527,7597944,2.1985654830932617,9.240601539611816,0.11442126333713531,0.9331881201189308,0.8986828618128426,3.4380691051483154,6.907463073730469,6.907463073730469,51.824806213378906,958.4585428237915,-44495.47926359996,44495.47926359996,2.1985654830932617,2718,16357.223088901057,44639.52604145114,257216.66666666666,67361.11111111111,0.0
event65,hybrid_all,mike_external,105527,7597944,20.014678955078125,55.8626823425293,3.1566405296325684,0.5521305042534187,0.2630595101486351,28.092370986938477,1274.5623588562012,1274.5623588562012,564.22900390625,1043.1150197982788,572651.286753376,572651.286753376,20.014678955078125,2718,255492.83126234118,582886.8319049843,2981672.222222222,556511.1111111111,240.0
event66,surface_matched,coupled_label,105527,7597944,8.430887222290039,38.45692825317383,7.0861592292785645,0.8998404734466291,0.6172547927401012,15.093841552734375,10.914802551269531,10.914802551269531,112.45706176757812,971.0116386413574,618826.1681512038,618826.1681512038,8.430887222290039,2718,299112.450954739,618826.1681512038,626516.6666666666,997905.5555555555,0.0
event66,surface_matched,mike_external,105527,7597944,18.926401138305664,49.93096923828125,9.352395057678223,0.6297107338144433,0.4166239400820039,24.104833602905273,1329.927921295166,1329.927921295166,291.13836669921875,994.0578937530518,1238489.1740199015,1238489.1740199015,18.926401138305664,2718,473158.6395255648,1238489.1740199015,2873744.4444444445,1155150.0,265.0
event66,prior_only,coupled_label,105527,7597944,2.5373194217681885,11.021522521972656,-0.132404625415802,0.9206986657532227,0.8961981174483388,3.8525607585906982,5.811452865600586,5.811452865600586,49.91886520385742,971.0116386413574,-42855.83714583982,42855.83714583982,2.5373194217681885,2718,43196.75969051942,82900.59817567887,455850.0,64838.88888888889,0.0
event66,prior_only,mike_external,105527,7597944,20.72028350830078,56.497745513916016,2.13383150100708,0.565174401307508,0.28422612538688047,28.319604873657227,1324.824571609497,1324.824571609497,467.71343994140625,994.0578937530518,576807.1687228578,576807.1687228578,20.72028350830078,2718,225264.66218202005,576807.1687228578,1940100.0,600605.5555555555,265.0
event66,hybrid_dynamic,coupled_label,105527,7597944,2.396127462387085,9.875852584838867,0.23515930771827698,0.9308693533066629,0.8977531285551763,3.8269543647766113,7.597208023071289,7.597208023071289,41.135921478271484,971.0116386413574,-71793.42930068704,71793.42930068704,2.396127462387085,2718,29483.65346609823,71793.42930068704,321405.55555555556,81794.44444444444,0.0
event66,hybrid_dynamic,mike_external,105527,7597944,20.311683654785156,55.76913070678711,2.5013952255249023,0.611633480422813,0.26819888886535787,28.50560188293457,1326.6103267669678,1326.6103267669678,515.6137084960938,994.0578937530518,547869.5765680106,547869.5765680106,20.311683654785156,2718,256039.74689891667,563329.2872847985,2514744.4444444445,629327.7777777778,265.0
event66,hybrid_all,coupled_label,105527,7597944,2.3327693939208984,9.584451675415039,0.23514004051685333,0.9353429238989204,0.8982654778629352,3.6924312114715576,3.6602020263671875,3.6602020263671875,40.620147705078125,971.0116386413574,-69618.40660879551,69618.40660879551,2.3327693939208984,2718,31963.735364448927,69618.40660879551,292827.77777777775,75466.66666666667,0.0
event66,hybrid_all,mike_external,105527,7597944,20.293563842773438,55.62242126464844,2.501376152038574,0.6085156938642547,0.27116798689943233,28.489713668823242,1322.6733207702637,1322.6733207702637,511.525634765625,994.0578937530518,550044.5992599021,550044.5992599021,20.293563842773438,2718,253136.25879500562,558472.5467082472,2457344.4444444445,621800.0,265.0
event67,surface_matched,coupled_label,105527,7597944,12.63111686706543,52.7618408203125,10.927658081054688,0.8845356294222089,0.620360629912935,22.0767765045166,1.6584396362304688,1.6584396362304688,47.54762649536133,1139.8162841796875,923206.9623993558,923206.9623993558,12.63111686706543,2718,461265.23658821837,923206.9623993558,775433.3333333334,1395977.7777777778,0.0
event67,surface_matched,mike_external,105527,7597944,21.35552978515625,60.586612701416016,4.147629737854004,0.7186854416503303,0.573424906075115,33.40473175048828,402.21214294433594,402.21214294433594,436.4835205078125,1341.1600589752197,811062.3046000472,811062.3046000472,21.35552978515625,2718,294426.6029810783,811062.3046000472,1720122.2222222222,828494.4444444445,160.0
event67,prior_only,coupled_label,105527,7597944,4.617123126983643,20.426244735717773,3.5172152519226074,0.9214269314790104,0.811834522246758,9.072845458984375,-4.767179489135742,4.767179489135742,82.18040466308594,1139.8162841796875,256841.21085450612,256841.21085450612,4.617123126983643,2718,150320.81064102842,261148.35671178438,627566.6666666666,519283.3333333333,0.0
event67,prior_only,mike_external,105527,7597944,24.444438934326172,70.30707550048828,-3.2628142833709717,0.7073276856853085,0.47278937672704946,40.05006790161133,395.7865238189697,395.7865238189697,632.92529296875,1341.1600589752197,144696.55305519747,144696.55305519747,24.444438934326172,2718,198009.3416207144,541121.1845101283,1549522.2222222222,404877.77777777775,160.0
event67,hybrid_dynamic,coupled_label,105527,7597944,2.544624090194702,12.568012237548828,0.4624911844730377,0.9387911345129065,0.9257838150014636,5.25955867767334,-4.095315933227539,4.095315933227539,65.5931167602539,1139.8162841796875,44617.09626321518,44617.09626321518,2.544624090194702,2718,22461.49754264881,59734.23367256764,325133.3333333333,16544.444444444445,0.0
event67,hybrid_dynamic,mike_external,105527,7597944,26.819644927978516,78.85138702392578,-6.317538738250732,0.6847013895669968,0.37243863749197775,43.83441162109375,396.45838737487793,396.45838737487793,642.7744140625,1341.1600589752197,-67527.56153609348,67527.56153609348,26.819644927978516,2718,305050.50506677694,633767.5073375404,1283011.111111111,921327.7777777778,160.0
event67,hybrid_all,coupled_label,105527,7597944,2.520350217819214,12.147130012512207,0.5038484334945679,0.940029622482322,0.9253793825222396,5.181787490844727,-10.645151138305664,10.645151138305664,67.83314514160156,1139.8162841796875,47364.85905730282,47364.85905730282,2.5203499794006348,2718,23802.45923766734,59777.62881299271,325383.3333333333,17361.11111111111,0.0
event67,hybrid_all,mike_external,105527,7597944,26.801668167114258,78.7332534790039,-6.276181697845459,0.6846854019476242,0.37391879195280947,43.92705154418945,389.9085521697998,389.9085521697998,639.123291015625,1341.1600589752197,-64779.798742005834,64779.798742005834,26.801668167114258,2718,303457.9174830868,630419.2197968143,1281505.5555555555,913955.5555555555,160.0
event68,surface_matched,coupled_label,105527,7597944,11.913520812988281,50.05826950073242,10.10129165649414,0.8842592644282353,0.6255457330561885,20.495500564575195,3.1342506408691406,3.1342506408691406,72.86897277832031,1125.7414817810059,856686.1318184894,856686.1318184894,11.913520812988281,2718,426383.56690574676,856686.1318184894,727066.6666666666,1294411.111111111,0.0
event68,surface_matched,mike_external,105527,7597944,18.43962287902832,51.23543167114258,6.52565860748291,0.7256046880685941,0.567833056101618,27.025157928466797,976.3236045837402,976.3236045837402,274.5127258300781,1185.1462125778198,940952.1288161378,940952.1288161378,18.43962287902832,2718,339040.7592388777,940952.1288161378,1724750.0,888477.7777777778,165.0
event68,prior_only,coupled_label,105527,7597944,3.637369394302368,15.21489429473877,2.583423376083374,0.9262993604900962,0.8677670325099496,6.57474946975708,-3.080606460571289,3.080606460571289,49.39063262939453,1125.7414817810059,182266.89348110463,182266.89348110463,3.637369394302368,2718,111330.0039654616,194079.16710479418,521488.8888888889,291722.22222222225,0.0
event68,prior_only,mike_external,105527,7597944,21.60282325744629,60.51974868774414,-0.99220871925354,0.7087662800954753,0.4255886885912113,34.278568267822266,970.1087474822998,970.1087474822998,493.25738525390625,1185.1462125778198,266532.890478753,266532.890478753,21.60282325744629,2718,158520.17355639694,426333.1665233413,1494416.6666666667,493244.44444444444,165.0
event68,hybrid_dynamic,coupled_label,105527,7597944,2.003209352493286,9.721199989318848,-0.33114153146743774,0.9484162393916908,0.9341758809374829,2.993457078933716,2.7098655700683594,2.7098655700683594,53.318817138671875,1125.7414817810059,-20157.99292765325,20157.99292765325,2.003209352493286,2718,14300.579961778456,34254.8016735306,144305.55555555556,80172.22222222222,0.0
event68,hybrid_dynamic,mike_external,105527,7597944,23.79469108581543,68.1386947631836,-3.906773805618286,0.6792453648675615,0.3579007334615111,37.92010498046875,975.8992195129395,975.8992195129395,497.1237487792969,1185.1462125778198,64108.004069995135,64108.004069995135,23.794692993164062,2718,209444.8929485696,497587.3872127186,1143100.0,823305.5555555555,165.0
event68,hybrid_all,coupled_label,105527,7597944,2.0027856826782227,9.478168487548828,-0.2778879702091217,0.9477299923329918,0.936079053936444,3.02901291847229,-7.796525955200195,7.796525955200195,54.31818771362305,1125.7414817810059,-12844.240615009796,12844.240615009796,2.0027854442596436,2718,12118.544712953906,32244.294712784234,123038.88888888889,70255.55555555556,0.0
