event,step,time_h,raw_m3,active_direct_m3,inactive_reassigned_m3,injected_reconstructed_m3,roundoff_m3
event70,10,0.8333333333333334,93181.47081136703,44267.58038947583,48913.890421891214,93181.47297086717,0.002159500123525504
event70,11,0.9166666666666666,143654.76775169373,68245.85319890977,75408.91455278397,143654.7699976921,0.0022459983738372102
event70,12,1.0,207717.02980995178,98679.81522493363,109037.21458501817,207717.026187706,-0.0036222457856638357
event70,13,1.0833333333333333,116476.83906555176,55334.47558965683,61142.363475894934,116476.83872661591,-0.00033893585350597277
event70,14,1.1666666666666667,120359.4001531601,57178.95837712288,63180.441776037216,120359.3995675087,-0.000585651388973929
event70,15,1.25,157243.73185634613,74701.5416733265,82542.19018301964,157243.73285455705,0.0009982109040720388
event70,16,1.3333333333333333,110652.99665927887,52567.75183310509,58085.24482617379,110652.99763174058,0.0009724617048050277
event70,17,1.4166666666666667,141713.48702907562,67323.61175246238,74389.87527661324,141713.4893770218,0.0023479461669921875
event70,18,1.5,143654.76775169373,68245.85319890977,75408.91455278397,143654.7699976921,0.0022459983738372102
event70,19,1.5833333333333333,174715.25728702545,83001.71282496453,91713.54446206093,174715.25484848022,-0.0024385452416026965
event70,20,1.6666666666666667,149478.61003875732,71012.576972723,78466.03306603432,149478.6110991478,0.0010603904665913433
event70,21,1.75,17471.525743603706,8300.171293836833,9171.354449766875,17471.52608046532,0.00033686161077639554
event70,22,1.8333333333333333,36884.33223962784,17522.58388389349,19361.748355734348,36884.33260667324,0.00036704540252685547
event70,23,1.9166666666666667,104829.15484905243,49801.02806096077,55028.126788091664,104829.15581502915,0.0009659767165430821
event70,24,2.0,120359.4001531601,57178.95837712288,63180.441776037216,120359.3995675087,-0.000585651388973929
event70,25,2.0833333333333335,38825.61281323433,18444.82520232201,20380.787610912324,38825.61313109398,0.00031785964893060736
event70,26,2.1666666666666665,21354.087099432945,10144.65388057232,11209.433218860628,21354.086920917034,-0.00017851591292128433
event70,27,2.25,36884.33223962784,17522.58388389349,19361.748355734348,36884.33260667324,0.00036704540252685547
event70,28,2.3333333333333335,44649.45492148399,21211.549005043507,23437.90591644049,44649.45396065712,-0.0009608268774172757
event70,29,2.4166666666666665,40766.89359545708,19367.06645139456,21399.82714406252,40766.8933675766,-0.0002278804786328692
event70,30,2.5,23295.36770284176,11066.895097368957,12228.472605472803,23295.36824271679,0.000539875030881376
event70,31,2.5833333333333335,50473.296880722046,23978.272807502748,26495.0240732193,50473.2976099968,0.0007292747504834551
event70,32,2.6666666666666665,64062.26134300232,30433.96159632206,33628.29974668026,64062.26044974328,-0.000893259042641148
event70,33,2.75,38825.61281323433,18444.82520232201,20380.787610912324,38825.61313109398,0.00031785964893060736
event70,34,2.8333333333333335,21354.087099432945,10144.65388057232,11209.433218860628,21354.086920917034,-0.00017851591292128433
event70,35,2.9166666666666665,11647.68385142088,5533.4475486844785,6114.236302736402,11647.684121358396,0.000269937515440688
event70,36,3.0,13588.96453678608,6455.688803905249,7133.275732880831,13588.964617550373,8.07642927611596e-05
event70,37,3.0833333333333335,11647.68385142088,5533.4475486844785,6114.236302736402,11647.684121358396,0.000269937515440688
event70,38,3.1666666666666665,7765.122562646866,3688.9650299280884,4076.157532718778,7765.122507184744,-5.546212241824833e-05
event70,39,3.25,7765.122562646866,3688.9650299280884,4076.157532718778,7765.122507184744,-5.546212241824833e-05
event70,40,3.3333333333333335,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,41,3.4166666666666665,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,42,3.5,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,43,3.5833333333333335,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,44,3.6666666666666665,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,45,3.75,7765.122562646866,3688.9650299280884,4076.157532718778,7765.122507184744,-5.546212241824833e-05
event70,46,3.8333333333333335,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,47,3.9166666666666665,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,48,4.0,1941.2806406617165,922.2412574820221,1019.0393831796945,1941.280626796186,-1.3865530604562082e-05
event70,49,4.083333333333333,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,50,4.166666666666667,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,51,4.25,7765.122562646866,3688.9650299280884,4076.157532718778,7765.122507184744,-5.546212241824833e-05
event70,52,4.333333333333333,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,53,4.416666666666667,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,54,4.5,1941.2806406617165,922.2412574820221,1019.0393831796945,1941.280626796186,-1.3865530604562082e-05
event70,55,4.583333333333333,1941.2806406617165,922.2412574820221,1019.0393831796945,1941.280626796186,-1.3865530604562082e-05
event70,56,4.666666666666667,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,57,4.75,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,58,4.833333333333333,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,59,4.916666666666667,1941.2806406617165,922.2412574820221,1019.0393831796945,1941.280626796186,-1.3865530604562082e-05
event70,60,5.0,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,61,5.083333333333333,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,62,5.166666666666667,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,63,5.25,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,64,5.333333333333333,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,65,5.416666666666667,3882.561281323433,1844.4825149640442,2038.078766359389,3882.561253592372,-2.7731061209124164e-05
event70,66,5.5,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,67,5.583333333333333,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,68,5.666666666666667,7765.122562646866,3688.9650299280884,4076.157532718778,7765.122507184744,-5.546212241824833e-05
event70,69,5.75,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,70,5.833333333333333,7765.122562646866,3688.9650299280884,4076.157532718778,7765.122507184744,-5.546212241824833e-05
event70,71,5.916666666666667,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
event70,72,6.0,5823.84192571044,2766.7237743422393,3057.118151368201,5823.842060679198,0.000134968757720344
